Time,Device name????,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(?t),Magnetic field Y(?t),Magnetic field Z(?t),Temperature(?),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:49:50.176,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:32.765,0.313,1.092,2.021,-1.404,-8.362,-192.505,-8.267,-11.975,-160.56,65.366,-38.22,-20.482,23.18,0.49701,0.14581,0.06747,0.85269
 16:49:50.317,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:32.765,0.306,1.069,2.006,-2.38,-8.667,-196.228,-1.857,-15.502,175.226,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:50.326,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:32.765,0.314,1.075,1.994,-3.357,-7.874,-198.242,5.109,-15.908,151.342,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:50.446,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:34.580,0.319,1.066,1.996,-3.54,-7.324,-199.829,11.327,-13.612,128.535,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:50.570,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:34.580,0.327,1.038,1.985,-4.639,-6.897,-199.646,15.826,-9.377,107.336,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:50.656,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:34.580,0.333,1.035,1.994,-3.357,-6.104,-200.073,18.32,-4.142,87.781,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:50.796,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:34.580,0.312,1.035,1.982,-3.235,-4.944,-200.745,18.995,1.434,69.456,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:50.866,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:34.580,0.314,0.977,1.921,-2.991,-2.258,-197.693,17.974,6.784,51.965,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:50.955,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:34.580,0.31,0.938,1.987,-3.174,-2.258,-190.613,15.54,11.371,35.436,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:51.152,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.294,1,2.006,-2.197,-2.93,-189.331,12.107,14.678,19.166,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:51.152,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.29,0.976,2.013,3.174,-3.54,-179.443,8.256,16.661,2.994,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:51.257,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.281,1.102,2.023,-2.075,-3.052,-181.58,4.592,17.732,-12.475,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:51.381,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.253,1.09,1.996,-2.38,-2.014,-180.359,0.643,17.759,-27.757,65.366,-38.22,-20.482,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:51.466,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.238,1.145,1.997,2.441,-1.221,-169.495,-2.549,16.787,-42.517,118.384,-22.344,-67.032,23.18,-0.22934,-0.14441,-0.00714,-0.96249
 16:49:51.570,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.247,1.166,1.98,1.892,-3.784,-172.791,-5.131,15.194,-56.799,118.384,-22.344,-67.032,23.18,-0.88092,-0.02502,-0.13721,0.45212
 16:49:51.721,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.271,1.134,2,1.282,-5.127,-178.528,-8.13,14.474,-68.335,118.384,-22.344,-67.032,23.18,-0.88092,-0.02502,-0.13721,0.45212
 16:49:51.744,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.27,1.133,2.048,-0.977,-7.568,-181.274,-11.206,13.156,-79.843,118.384,-22.344,-67.032,23.18,-0.88092,-0.02502,-0.13721,0.45212
 16:49:51.899,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.288,1.121,1.987,2.38,-7.568,-184.998,-14.37,9.272,-95.268,118.384,-22.344,-67.032,23.18,-0.88092,-0.02502,-0.13721,0.45212
 16:49:51.965,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.302,1.112,2.003,-1.221,-8.789,-189.697,-15.776,0.818,-119.152,118.384,-22.344,-67.032,23.18,-0.88092,-0.02502,-0.13721,0.45212
 16:49:52.066,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.312,1.087,2.013,-1.648,-8.85,-192.505,-13.771,-7.245,-143.026,65.366,-37.436,-19.894,23.18,-0.88092,-0.02502,-0.13721,0.45212
 16:49:52.186,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:35.240,0.314,1.065,2.004,-2.136,-8.911,-196.594,-8.712,-13.535,-167.206,65.366,-37.436,-19.894,23.18,-0.01883,0.13382,-0.04904,0.98956
 16:49:52.306,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.400,0.321,1.068,2.008,-3.357,-7.812,-198.242,-1.741,-16.859,168.245,65.366,-37.436,-19.894,23.18,-0.01883,0.13382,-0.04904,0.98956
 16:49:52.401,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.400,0.316,1.066,2.009,-3.601,-7.202,-200.195,5.713,-16.979,144.086,65.366,-37.436,-19.894,23.18,-0.01883,0.13382,-0.04904,0.98956
 16:49:52.516,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.400,0.321,1.028,1.99,-3.967,-6.47,-200.073,12.09,-14.299,121.284,65.366,-37.436,-19.894,23.18,-0.01883,0.13382,-0.04904,0.98956
 16:49:52.547,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.400,0.333,1.042,1.968,-3.601,-5.92,-200.684,16.76,-9.668,100.294,65.366,-37.436,-19.894,23.18,-0.01883,0.13382,-0.04904,0.98956
 16:49:52.729,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.400,0.321,1.037,1.975,-3.296,-5.066,-201.843,19.314,-4.037,80.881,55.37,-1.47,-5.586,23.18,-0.01883,0.13382,-0.04904,0.98956
 16:49:52.757,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.400,0.337,0.952,2.014,-2.38,-5.127,-197.937,19.814,1.934,62.825,55.37,-1.47,-5.586,23.18,0.84598,0.13736,0.10492,0.5043
 16:49:52.885,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.995,0.309,0.869,2.029,-5.066,-4.15,-192.505,18.567,7.35,46.274,55.37,-1.47,-5.586,23.18,0.84598,0.13736,0.10492,0.5043
 16:49:52.997,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.995,0.307,1.017,2.001,-3.723,-4.395,-191.04,16.029,11.733,29.828,55.37,-1.47,-5.586,23.18,0.84598,0.13736,0.10492,0.5043
 16:49:53.110,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.995,0.31,1.191,2.059,4.211,-4.761,-185.608,12.722,14.919,13.563,55.37,-1.47,-5.586,23.18,0.84598,0.13736,0.10492,0.5043
 16:49:53.146,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.995,0.28,1.105,1.986,-2.38,-1.282,-182.068,9.042,17.249,-2.274,55.37,-1.47,-5.586,23.18,0.84598,0.13736,0.10492,0.5043
 16:49:53.296,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.995,0.258,1.017,2.028,0.122,-1.831,-177.368,4.807,18.342,-18.089,125.93,9.408,-70.756,23.18,0.84598,0.13736,0.10492,0.5043
 16:49:53.355,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.995,0.275,1.223,1.992,-0.854,-3.479,-176.88,1.143,18.243,-33.289,125.93,9.408,-70.756,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:53.487,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:36.995,0.262,1.059,2.034,0.977,-3.784,-179.688,-2.258,17.441,-47.977,125.93,9.408,-70.756,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:53.589,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.236,1.076,2.009,0.977,-5.981,-180.298,-5.828,17.227,-59.799,125.93,9.408,-70.756,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:53.699,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.286,1.141,1.907,2.686,-6.714,-183.35,-9.564,16.276,-71.559,125.93,9.408,-70.756,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:53.776,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.308,1.061,2.042,-0.61,-10.132,-186.096,-13.228,14.194,-83.381,125.93,9.408,-70.756,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:53.964,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.303,1.098,2.038,-0.977,-8.057,-192.566,-16.93,8.641,-100.992,65.464,-38.71,-20.58,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:53.986,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.311,1.086,2.014,-0.916,-8.179,-193.665,-17.908,-0.731,-125.013,65.464,-38.71,-20.58,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:54.076,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.322,1.075,2.033,-2.319,-8.423,-195.801,-15.128,-9.459,-148.887,65.464,-38.71,-20.58,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:54.206,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.323,1.06,2.034,-3.479,-7.812,-198.303,-9.25,-15.804,-173.425,65.464,-38.71,-20.58,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:54.287,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.319,1.057,2.021,-4.028,-7.446,-200.012,-1.329,-18.984,161.592,65.464,-38.71,-20.58,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:54.424,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.328,1.042,2.003,-4.822,-7.324,-199.646,6.795,-18.666,137.269,65.464,-38.71,-20.58,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:54.516,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.333,1.033,2.001,-2.93,-6.287,-200.5,13.711,-15.408,114.56,57.33,-3.92,-7.644,23.18,0.94543,0.05484,0.14902,-0.28433
 16:49:54.556,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:37.740,0.323,1.037,1.98,-3.235,-5.676,-201.172,18.528,-10.085,93.818,57.33,-3.92,-7.644,23.18,-0.69287,-0.17148,-0.06464,-0.69733
 16:49:54.732,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:38.815,0.33,0.942,2.017,-3.235,-4.639,-196.228,20.945,-3.763,74.899,57.33,-3.92,-7.644,23.18,-0.69287,-0.17148,-0.06464,-0.69733
 16:49:54.766,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:38.815,0.304,0.938,1.989,-5.493,-3.662,-194.031,21.138,2.472,57.777,57.33,-3.92,-7.644,23.18,-0.69287,-0.17148,-0.06464,-0.69733
 16:49:54.886,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:38.815,0.283,1.049,1.975,-3.601,-4.272,-190.857,19.666,8.009,40.963,57.33,-3.92,-7.644,23.18,-0.69287,-0.17148,-0.06464,-0.69733
 16:49:55.021,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:38.815,0.301,1.226,2.041,4.028,-5.005,-184.509,17.216,12.458,24.571,57.33,-3.92,-7.644,23.18,-0.69287,-0.17148,-0.06464,-0.69733
 16:49:55.095,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:38.815,0.289,1.1,1.985,-2.075,-1.282,-183.472,13.7,16.133,8.344,117.796,34.79,-59.192,23.18,-0.69287,-0.17148,-0.06464,-0.69733
 16:49:55.158,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:38.815,0.248,1.001,2.026,-1.099,-2.075,-181.03,9.289,18.391,-8.064,117.796,34.79,-59.192,23.18,-0.97321,-0.08441,-0.15427,0.14789
 16:49:55.398,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:39.440,0.266,1.219,1.99,-0.793,-3.662,-175.171,5.164,19.237,-23.972,117.796,34.79,-59.192,23.18,-0.97321,-0.08441,-0.15427,0.14789
 16:49:55.398,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:39.440,0.263,1.184,2.021,1.221,-3.967,-177.856,1.137,19.539,-38.573,117.796,34.79,-59.192,23.18,-0.97321,-0.08441,-0.15427,0.14789
 16:49:55.486,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:39.440,0.288,1.125,1.998,0.732,-5.981,-180.237,-3.104,19.896,-50.691,117.796,34.79,-59.192,23.18,-0.97321,-0.08441,-0.15427,0.14789
 16:49:55.619,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:39.440,0.273,0.954,2.108,-0.427,-9.705,-183.594,-7.559,19.396,-62.737,117.796,34.79,-59.192,23.18,-0.97321,-0.08441,-0.15427,0.14789
 16:49:55.695,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:39.440,0.306,1.079,1.996,1.465,-7.935,-185.608,-11.992,17.622,-74.806,66.934,-42.434,-22.932,23.18,-0.97321,-0.08441,-0.15427,0.14789
 16:49:55.790,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:39.440,0.299,1.077,2.031,-2.197,-9.033,-192.627,-16.243,14.782,-87.023,66.934,-42.434,-22.932,23.18,-0.67908,0.02887,-0.18719,0.70914
 16:49:55.955,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.035,0.339,1.059,2.01,-2.319,-8.24,-194.519,-20.023,6.773,-107.814,66.934,-42.434,-22.932,23.18,-0.67908,0.02887,-0.18719,0.70914
 16:49:55.979,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.035,0.335,1.05,2.079,-3.296,-5.615,-196.838,-20.067,-3.615,-131.594,66.934,-42.434,-22.932,23.18,-0.67908,0.02887,-0.18719,0.70914
 16:49:56.090,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.035,0.337,1.047,2.062,-3.662,-5.676,-198.914,-16.183,-12.656,-155.72,66.934,-42.434,-22.932,23.18,-0.67908,0.02887,-0.18719,0.70914
 16:49:56.213,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.035,0.338,1.041,2.035,-3.967,-6.165,-199.707,-8.943,-18.995,179.335,66.934,-42.434,-22.932,23.18,-0.67908,0.02887,-0.18719,0.70914
 16:49:56.299,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.035,0.329,1.029,2.026,-3.174,-6.348,-199.402,0.126,-21.616,154.039,62.916,-11.662,-12.936,23.18,-0.67908,0.02887,-0.18719,0.70914
 16:49:56.386,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.035,0.338,1.034,2.008,-3.845,-6.958,-199.89,9.163,-20.374,129.65,62.916,-11.662,-12.936,23.18,0.47195,0.19495,0.01044,0.85968
 16:49:56.537,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.630,0.328,1.036,2.004,-3.601,-6.714,-201.294,16.381,-16.095,107.15,62.916,-11.662,-12.936,23.18,0.47195,0.19495,0.01044,0.85968
 16:49:56.597,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.630,0.33,0.921,2.028,-3.357,-0.977,-191.711,20.945,-9.761,87.072,62.916,-11.662,-12.936,23.18,0.47195,0.19495,0.01044,0.85968
 16:49:56.772,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.630,0.304,0.871,2.054,-4.211,-3.052,-191.772,22.813,-2.994,69.241,62.916,-11.662,-12.936,23.18,0.47195,0.19495,0.01044,0.85968
 16:49:56.776,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.630,0.317,0.98,2.002,-3.784,-4.7,-189.819,22.698,3.488,52.031,62.916,-11.662,-12.936,23.18,0.47195,0.19495,0.01044,0.85968
 16:49:56.896,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.630,0.287,1.072,2.008,5.066,-2.136,-188.904,21.215,9.157,35.464,62.916,-11.662,-12.936,23.18,0.47195,0.19495,0.01044,0.85968
 16:49:57.017,WT901BLE68(e2:c7:f5:e1:23:63), 2015-1-1 0:36:40.630,0.275,1.001,2.029,-2.502,-2.563,-181.641,18.171,14.073,19.226,62.916,-11.662,-12.936,23.18,0.47195,0.19495,0.01044,0.85968
 16:49:39.743,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.005,-0.015,1.007,0,0,0,-0.906,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:39.777,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.005,-0.016,1.008,0,0,0,-0.906,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:39.777,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.006,-0.013,1.007,0,0,0,-0.912,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:39.777,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,0.002,-0.024,1.004,0,0,0,-0.912,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:39.777,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.003,-0.021,1.006,0,0,0,-0.912,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:39.777,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,0.001,-0.017,1.006,0,0,0,-0.912,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:39.793,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,0,-0.017,0.999,0,0,0,-0.912,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:39.914,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.003,-0.019,1.012,0,0,0,-0.912,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.042,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.003,-0.011,1.005,0,0,0,-0.912,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.124,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.004,-0.02,1.01,0,0,0,-0.912,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.183,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.004,-0.014,1.006,0,0,0,-0.906,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.326,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.007,-0.022,1.007,0,0,0,-0.906,0.28,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.394,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.005,-0.025,1.018,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.535,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.006,-0.02,1.011,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.663,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.001,-0.012,1.011,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.747,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.002,-0.017,1.01,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.783,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.002,-0.012,1.009,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:40.903,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.008,-0.02,1.009,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:41.021,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.005,-0.02,1.003,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:41.114,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.004,-0.021,1.004,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00638,-0.00528,0.83551
 16:49:41.213,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.004,-0.016,1.006,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00644,-0.00525,0.83551
 16:49:41.339,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,-0.006,-0.016,1.009,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00644,-0.00525,0.83551
 16:49:41.384,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,0,-0.016,1.009,0,0,0,-0.912,0.286,113.346,47.138,-20.58,8.036,27.25,0.54932,-0.00644,-0.00525,0.83551
 16:49:41.557,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:28.675,0.002,-0.012,1.013,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:41.594,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:32.695,0,-0.018,1.01,0,0,0,-0.906,0.286,113.346,47.138,-20.58,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:41.714,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:32.695,-0.009,-0.017,1.007,0,0,0,-0.906,0.28,113.346,47.138,-20.58,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:41.832,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:32.695,-0.003,-0.009,1.005,0,0,0,-0.906,0.28,113.346,47.138,-20.58,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:41.923,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:32.695,-0.005,-0.019,1.006,0,0,0,-0.906,0.28,113.346,47.138,-20.58,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:42.030,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:32.695,-0.016,-0.011,1.004,0,0,0,-0.906,0.28,113.346,47.04,-20.678,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:42.138,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:32.695,-0.008,-0.019,1.01,0,0,0,-0.906,0.286,113.346,47.04,-20.678,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:42.194,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:32.695,0.003,-0.013,1.015,0,0,0,-0.912,0.286,113.346,47.04,-20.678,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:42.333,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:33.410,-0.006,-0.017,1.002,0,0,0,-0.912,0.286,113.346,47.04,-20.678,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:42.413,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:33.410,-0.001,-0.016,1.01,0,0,0,-0.912,0.286,113.346,47.04,-20.678,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:42.539,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:33.410,-0.002,-0.011,1.007,0,0,0,-0.912,0.286,113.346,47.04,-20.678,8.036,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:42.620,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:33.410,-0.001,-0.019,1.008,0,0,0,-0.912,0.286,113.346,47.138,-20.58,7.938,27.23,0.54932,-0.00644,-0.00525,0.83551
 16:49:42.774,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:33.410,-0.005,-0.019,1.005,0,0,0,-0.917,0.286,113.346,47.138,-20.58,7.938,27.23,0.54932,-0.00647,-0.00531,0.83551
 16:49:42.831,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:33.950,-0.006,-0.02,1.006,0,0,0,-0.917,0.286,113.346,47.138,-20.58,7.938,27.23,0.54932,-0.00647,-0.00531,0.83551
 16:49:42.944,WT901BLE68(f9:7a:4a:df:60:c4), 2015-1-1 0:37:33.950,-0.006,-0.022,1.008,0,0,0,-0.917,0.286,113.346,47.138,-20.58,7.938,27.23,0.54932,-0.00647,-0.00531,0.83551
