Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:34:50.853,COM13,, 0.123, -1.066, -0.242, -1.404, -66.223, -3.845, -1.500, 0.253, 21.149, -10.333, -12.233, 106.480, 32.28,,,,,,,,,,,,,,,,
 17:34:50.857,COM16,, -0.168, -0.018, 1.246, -3.845, 1.404, 95.459, 2.203, -1.582, -77.102, -9.547, 2.793, -4.807, 33.82,,,,,,,,,,,,,,,,
 17:34:50.879,COM14,, 0.007, -0.156, 0.976, 2.808, -1.953, 66.406, -0.192, 2.862, -57.799, -45.460, 13.480, -29.900, 32.07,,,,,,,,,,,,,,,,
 17:34:50.961,COM14,, 0.038, -0.173, 0.993, 2.625, -2.441, 68.604, -0.467, 2.390, -53.086, -51.973, 18.240, -48.427, 32.07,,,,,,,,,,,,,,,,
 17:34:50.964,COM13,, 0.138, -1.080, -0.246, -3.662, -68.420, -4.150, -2.175, -0.242, 27.153, -9.247, -12.353, 106.100, 32.35,,,,,,,,,,,,,,,,
 17:34:50.998,COM16,, -0.138, -0.009, 1.095, -5.127, 4.028, 102.417, 1.967, -1.044, -68.577, -9.007, -1.067, -6.687, 33.79,,,,,,,,,,,,,,,,
 17:34:51.010,COM16,, -0.127, 0.056, 0.900, -2.747, -3.479, 118.835, 1.945, -0.764, -61.628, -5.353, -6.273, -3.060, 33.83,,,,,,,,,,,,,,,,
 17:34:51.022,COM16,, -0.202, 0.085, 0.938, -6.714, -4.272, 138.367, 1.923, -0.560, -56.107, 1.707, -11.367, 3.720, 33.76,,,,,,,,,,,,,,,,
 17:34:51.070,COM13,, 0.130, -1.044, -0.174, -5.066, -70.007, -5.798, -2.675, -0.483, 33.871, -9.207, -11.980, 107.780, 32.33,,,,,,,,,,,,,,,,
 17:34:51.093,COM14,, 0.093, -0.194, 1.062, 2.686, -2.808, 70.068, -0.720, 2.054, -47.878, -50.253, 24.700, -73.740, 32.08,,,,,,,,,,,,,,,,
 17:34:51.141,COM16,, -0.271, -0.024, 1.017, -5.615, -1.282, 156.372, 1.077, -0.335, -50.114, 13.527, -14.313, 11.793, 33.76,,,,,,,,,,,,,,,,
 17:34:51.145,COM16,, -0.202, -0.156, 1.001, -2.747, -4.639, 140.503, 0.363, 0.319, -29.235, 27.727, -15.133, 21.220, 33.78,,,,,,,,,,,,,,,,
 17:34:51.158,COM16,, -0.209, -0.066, 0.957, -1.953, 1.404, 131.836, 0.005, 1.165, -8.020, 41.293, -13.647, 28.807, 33.77,,,,,,,,,,,,,,,,
 17:34:51.162,COM16,, -0.211, -0.097, 1.037, -3.784, -1.465, 133.484, 0.077, 1.890, 10.607, 50.847, -11.873, 31.567, 33.73,,,,,,,,,,,,,,,,
 17:34:51.164,COM16,, -0.225, -0.063, 0.994, -3.845, -3.113, 131.836, 0.456, 2.895, 28.361, 57.013, -11.547, 31.967, 33.77,,,,,,,,,,,,,,,,
 17:34:51.170,COM16,, -0.189, -0.042, 0.990, -3.479, -2.075, 131.470, 1.121, 3.785, 45.137, 61.127, -12.847, 31.320, 33.78,,,,,,,,,,,,,,,,
 17:34:51.174,COM14,, 0.070, -0.190, 1.071, 2.380, -1.587, 68.604, -0.956, 1.813, -42.336, -33.847, 32.167, -96.020, 32.07,,,,,,,,,,,,,,,,
 17:34:51.178,COM13,, 0.127, -1.052, -0.206, -4.150, -68.481, -2.502, -3.043, -0.544, 40.875, -6.647, -11.680, 109.487, 32.35,,,,,,,,,,,,,,,,
 17:34:51.190,COM16,, -0.187, 0.000, 0.992, -4.150, -4.150, 129.395, 1.950, 4.576, 61.128, 61.427, -15.907, 29.300, 33.77,,,,,,,,,,,,,,,,
 17:34:51.260,COM13,, 0.000, -1.069, -0.071, -1.892, -62.683, -2.869, -3.219, -0.412, 47.823, -4.407, -11.747, 109.853, 32.28,,,,,,,,,,,,,,,,
 17:34:51.281,COM14,, 0.060, -0.189, 0.939, 1.831, -2.197, 62.744, -1.198, 1.653, -36.766, -7.060, 38.127, -101.833, 32.07,,,,,,,,,,,,,,,,
 17:34:51.294,COM16,, -0.210, -0.043, 1.008, -4.700, -0.122, 130.798, 2.873, 5.197, 76.355, 62.040, -19.620, 27.580, 33.76,,,,,,,,,,,,,,,,
 17:34:51.365,COM14,, 0.081, -0.237, 0.972, 1.587, -1.892, 51.453, -1.401, 1.555, -31.542, 15.553, 41.153, -87.207, 32.09,,,,,,,,,,,,,,,,
 17:34:51.391,COM13,, -0.064, -1.133, -0.068, 0.305, -51.514, -0.061, -3.389, -0.209, 54.360, -2.353, -11.953, 109.540, 32.36,,,,,,,,,,,,,,,,
 17:34:51.430,COM16,, -0.178, -0.037, 1.041, -5.188, -4.944, 124.573, 3.757, 5.598, 90.928, 59.560, -23.733, 25.673, 33.76,,,,,,,,,,,,,,,,
 17:34:51.476,COM13,, -0.022, -1.048, -0.051, 0.488, -32.837, -0.610, -3.224, 0.071, 60.040, -0.753, -12.267, 109.373, 32.28,,,,,,,,,,,,,,,,
 17:34:51.477,COM14,, 0.078, -0.139, 0.906, 1.770, -0.061, 32.532, -1.483, 1.258, -23.873, 25.073, 39.027, -62.767, 32.05,,,,,,,,,,,,,,,,
 17:34:51.514,COM16,, -0.174, -0.052, 0.991, -4.150, -1.038, 120.178, 4.521, 5.823, 104.634, 55.720, -26.667, 23.720, 33.77,,,,,,,,,,,,,,,,
 17:34:51.555,COM13,, 0.020, -1.060, -0.118, 3.784, -18.066, 2.502, -3.005, 0.417, 63.990, -0.340, -12.320, 109.140, 32.31,,,,,,,,,,,,,,,,
 17:34:51.560,COM14,, 0.114, -0.152, 1.174, 2.197, -0.488, 17.883, -1.664, 0.895, -16.155, 22.360, 34.387, -39.707, 32.05,,,,,,,,,,,,,,,,
 17:34:51.670,COM14,, 0.132, -0.136, 0.920, 2.991, 0.671, 7.813, -1.752, 0.593, -10.712, 14.567, 29.700, -25.667, 32.07,,,,,,,,,,,,,,,,
 17:34:51.687,COM13,, 0.018, -1.067, -0.063, 2.258, -7.996, 0.427, -2.752, 0.703, 66.429, 1.380, -12.420, 109.347, 32.30,,,,,,,,,,,,,,,,
 17:34:51.768,COM14,, 0.160, -0.021, 1.049, 2.258, 0.610, 0.977, -1.807, 0.341, -7.377, 7.613, 25.960, -18.713, 32.08,,,,,,,,,,,,,,,,
 17:34:51.770,COM13,, 0.113, -1.101, -0.042, 2.197, -1.221, -0.610, -2.565, 0.764, 67.621, 2.100, -12.980, 110.807, 32.31,,,,,,,,,,,,,,,,
 17:34:51.792,COM16,, -0.169, 0.014, 0.946, -4.211, -2.686, 114.441, 5.197, 5.614, 117.175, 51.453, -28.720, 22.367, 33.78,,,,,,,,,,,,,,,,
 17:34:51.802,COM16,, -0.117, -0.004, 0.919, -4.089, 1.465, 113.708, 5.773, 5.317, 128.666, 47.073, -30.347, 21.293, 33.77,,,,,,,,,,,,,,,,
 17:34:51.808,COM16,, -0.115, -0.016, 1.009, -2.563, 0.000, 115.845, 6.290, 4.889, 139.362, 42.807, -30.333, 20.273, 33.78,,,,,,,,,,,,,,,,
 17:34:51.873,COM14,, 0.128, 0.038, 0.897, -0.122, -0.793, -3.540, -1.769, 0.033, -5.576, 2.793, 23.207, -15.407, 32.06,,,,,,,,,,,,,,,,
 17:34:51.876,COM13,, 0.104, -1.063, 0.006, -2.258, 3.662, -1.282, -2.186, 0.604, 68.027, 1.000, -13.340, 111.533, 32.33,,,,,,,,,,,,,,,,
 17:34:51.928,COM16,, -0.141, -0.081, 1.088, -4.272, -0.793, 115.845, 6.724, 4.373, 149.617, 38.160, -30.500, 19.553, 33.79,,,,,,,,,,,,,,,,
 17:34:51.954,COM14,, 0.158, 0.064, 1.022, 1.526, 0.671, -8.789, -1.615, -0.280, -4.922, 0.193, 21.807, -14.067, 32.07,,,,,,,,,,,,,,,,
 17:34:51.963,COM13,, 0.168, -1.041, -0.007, -0.183, 8.728, -0.732, -1.813, 0.472, 67.824, -0.453, -14.247, 111.413, 32.31,,,,,,,,,,,,,,,,
 17:34:51.982,COM16,, -0.143, 0.042, 0.963, -3.601, 1.099, 116.760, 7.053, 3.840, 159.620, 32.900, -29.053, 18.427, 33.79,,,,,,,,,,,,,,,,
 17:34:52.061,COM14,, 0.173, 0.076, 1.034, 2.258, -0.122, -12.390, -1.379, -0.637, -5.109, -1.940, 20.827, -13.227, 32.05,,,,,,,,,,,,,,,,
 17:34:52.072,COM13,, 0.136, -1.038, 0.063, 2.502, 12.329, 0.854, -1.439, 0.148, 67.170, -0.120, -14.847, 112.827, 32.31,,,,,,,,,,,,,,,,
 17:34:52.155,COM16,, -0.094, 0.006, 0.941, -3.967, -1.343, 120.422, 7.278, 3.093, 169.299, 27.967, -27.627, 17.327, 33.80,,,,,,,,,,,,,,,,
 17:34:52.170,COM14,, 0.067, 0.246, 1.013, 0.244, -0.427, -17.883, -1.027, -1.033, -5.889, -3.667, 21.067, -12.513, 32.04,,,,,,,,,,,,,,,,
 17:34:52.177,COM13,, 0.049, -1.067, 0.222, 7.019, 17.639, 2.319, -0.972, -0.258, 66.171, -1.593, -15.847, 112.713, 32.32,,,,,,,,,,,,,,,,
 17:34:52.256,COM14,, 0.026, 0.164, 0.961, 0.549, -0.671, -21.729, -0.549, -1.417, -7.240, -4.107, 21.193, -12.040, 32.05,,,,,,,,,,,,,,,,
 17:34:52.258,COM13,, -0.016, -1.062, 0.169, -0.305, 21.790, -0.977, -0.341, -0.692, 64.759, -1.433, -16.987, 114.447, 32.35,,,,,,,,,,,,,,,,
 17:34:52.362,COM14,, 0.053, 0.144, 1.163, -1.770, 0.000, -27.405, -0.055, -1.730, -9.234, -5.500, 20.480, -11.373, 32.09,,,,,,,,,,,,,,,,
 17:34:52.364,COM13,, 0.070, -1.092, 0.083, -0.305, 27.344, 0.244, 0.115, -1.055, 62.897, -3.233, -17.960, 116.307, 32.35,,,,,,,,,,,,,,,,
 17:34:52.417,COM16,, -0.094, -0.068, 0.959, -4.211, -5.310, 118.835, 7.394, 2.368, 178.786, 23.053, -25.313, 16.547, 33.79,,,,,,,,,,,,,,,,
 17:34:52.442,COM16,, -0.130, 0.118, 0.945, -3.418, -2.930, 124.268, 7.399, 1.675, -171.887, 18.813, -21.853, 15.487, 33.78,,,,,,,,,,,,,,,,
 17:34:52.454,COM16,, -0.202, 0.075, 1.017, -2.808, -1.587, 129.333, 7.311, 1.022, -162.927, 14.447, -18.167, 14.573, 33.80,,,,,,,,,,,,,,,,
 17:34:52.467,COM14,, 0.034, 0.150, 1.005, -2.136, -0.366, -39.001, 0.538, -1.934, -11.832, -7.133, 21.193, -11.413, 32.04,,,,,,,,,,,,,,,,
 17:34:52.475,COM13,, -0.009, -1.127, 0.191, 2.747, 39.001, 2.502, 0.895, -1.439, 60.480, -4.827, -19.160, 118.107, 32.30,,,,,,,,,,,,,,,,
 17:34:52.578,COM13,, -0.328, -1.113, 0.319, 4.028, 57.007, 3.540, 1.774, -1.604, 57.145, -6.447, -19.687, 118.133, 32.31,,,,,,,,,,,,,,,,
 17:34:52.602,COM14,, -0.248, 0.192, 1.030, -3.235, 0.549, -57.007, 1.082, -2.000, -15.408, -8.580, 20.073, -11.187, 32.05,,,,,,,,,,,,,,,,
 17:34:52.657,COM14,, -0.255, 0.060, 1.042, -0.427, 2.136, -59.265, 1.725, -1.824, -20.500, -10.020, 18.913, -11.027, 32.03,,,,,,,,,,,,,,,,
 17:34:52.661,COM13,, -0.197, -1.059, 0.063, 10.681, 58.838, 6.958, 2.791, -1.428, 52.377, -8.007, -19.593, 118.153, 32.34,,,,,,,,,,,,,,,,
 17:34:52.694,COM16,, -0.208, 0.098, 0.955, -4.089, 2.808, 142.151, 7.191, 0.555, -154.001, 10.313, -13.827, 13.293, 33.77,,,,,,,,,,,,,,,,
 17:34:52.711,COM16,, -0.249, -0.159, 1.018, -6.226, 0.122, 147.766, 7.075, -0.110, -144.432, 5.767, -9.227, 11.320, 33.76,,,,,,,,,,,,,,,,
 17:34:52.765,COM14,, -0.254, -0.022, 1.006, -1.221, 0.977, -62.683, 1.983, -0.923, -27.037, -12.580, 18.593, -11.427, 32.08,,,,,,,,,,,,,,,,
 17:34:52.766,COM13,, -0.191, -1.104, -0.030, 3.784, 62.500, 2.808, 3.257, -0.593, 46.291, -9.787, -18.573, 116.413, 32.29,,,,,,,,,,,,,,,,
 17:34:52.835,COM16,, -0.043, 0.066, 0.905, 1.404, -7.141, 120.911, 6.487, -0.549, -134.160, 1.273, -3.467, 8.753, 33.76,,,,,,,,,,,,,,,,
 17:34:52.838,COM16,, -0.127, -0.041, 1.021, -3.479, -7.874, 103.088, 5.284, -1.252, -122.855, -2.633, 0.493, 5.800, 33.76,,,,,,,,,,,,,,,,
 17:34:52.870,COM14,, -0.116, 0.023, 0.940, -4.944, -0.305, -63.782, 2.109, 0.165, -33.882, -15.227, 17.327, -11.320, 32.04,,,,,,,,,,,,,,,,
 17:34:52.873,COM13,, -0.046, -1.030, 0.000, -6.531, 64.087, -2.625, 3.812, 0.242, 40.018, -11.667, -17.173, 113.533, 32.35,,,,,,,,,,,,,,,,
 17:34:52.928,COM16,, -0.117, -0.093, 1.038, -2.991, 4.333, 97.534, 4.147, -1.642, -108.215, -5.460, 3.253, 2.433, 33.76,,,,,,,,,,,,,,,,
 17:34:52.955,COM14,, -0.072, 0.088, 0.995, -2.136, 1.099, -61.218, 1.972, 1.269, -40.765, -17.087, 16.153, -11.553, 32.05,,,,,,,,,,,,,,,,
 17:34:52.982,COM13,, -0.060, -1.019, 0.108, 1.160, 61.035, 1.648, 3.972, 1.170, 33.706, -12.567, -15.553, 112.087, 32.31,,,,,,,,,,,,,,,,
 17:34:52.994,COM16,, -0.077, -0.070, 0.935, -3.174, 2.930, 95.276, 3.285, -1.846, -95.762, -7.647, 3.900, 0.207, 33.78,,,,,,,,,,,,,,,,
 17:34:53.059,COM14,, -0.130, 0.054, 1.007, -1.343, 1.526, -55.725, 1.675, 2.109, -47.483, -18.907, 14.360, -11.773, 32.06,,,,,,,,,,,,,,,,
 17:34:53.085,COM13,, -0.043, -1.081, 0.005, 0.122, 55.420, 2.502, 3.724, 1.796, 27.488, -13.607, -14.240, 109.707, 32.35,,,,,,,,,,,,,,,,
 17:34:53.167,COM13,, 0.078, -1.049, -0.118, -6.653, 45.349, -3.845, 3.488, 2.071, 21.572, -13.973, -13.187, 108.300, 32.33,,,,,,,,,,,,,,,,
 17:34:53.168,COM14,, -0.072, 0.079, 1.183, -2.258, 1.770, -45.654, 1.379, 2.763, -53.833, -20.840, 12.520, -11.900, 32.05,,,,,,,,,,,,,,,,
 17:34:53.274,COM13,, 0.057, -1.055, -0.167, -6.714, 29.297, -3.174, 3.170, 2.302, 16.386, -15.727, -12.487, 106.233, 32.30,,,,,,,,,,,,,,,,
 17:34:53.274,COM14,, -0.063, 0.019, 1.023, -1.892, 1.648, -29.358, 1.143, 3.274, -59.343, -22.120, 10.827, -12.347, 32.08,,,,,,,,,,,,,,,,
 17:34:53.355,COM14,, -0.001, -0.007, 0.945, -1.343, 1.038, -8.972, 0.934, 3.686, -63.517, -22.593, 9.120, -12.573, 32.09,,,,,,,,,,,,,,,,
 17:34:53.380,COM13,, 0.110, -1.060, -0.216, -3.296, 8.911, -1.831, 2.543, 2.384, 12.491, -15.460, -11.900, 106.107, 32.33,,,,,,,,,,,,,,,,
 17:34:53.461,COM13,, 0.187, -1.039, -0.359, -2.014, -16.541, -0.793, 1.719, 2.131, 10.464, -13.947, -11.953, 106.300, 32.32,,,,,,,,,,,,,,,,
 17:34:53.487,COM14,, 0.012, -0.082, 0.997, -0.977, -0.732, 16.174, 0.769, 3.862, -65.852, -25.047, 8.840, -13.260, 32.05,,,,,,,,,,,,,,,,
 17:34:53.567,COM13,, 0.273, -1.039, -0.373, -1.221, -43.457, -0.977, 0.714, 1.686, 10.767, -12.807, -12.260, 106.513, 32.34,,,,,,,,,,,,,,,,
 17:34:53.567,COM14,, 0.129, -0.168, 0.996, -0.183, -1.465, 43.091, 0.643, 3.840, -66.000, -27.973, 8.740, -14.147, 32.08,,,,,,,,,,,,,,,,
 17:34:53.673,COM14,, 0.154, -0.211, 1.030, 2.197, -1.038, 54.626, 0.319, 3.642, -63.715, -32.747, 9.860, -17.093, 32.05,,,,,,,,,,,,,,,,
 17:34:53.673,COM13,, 0.230, -1.064, -0.308, 1.343, -54.932, -0.854, -0.253, 1.088, 13.760, -12.247, -12.547, 106.800, 32.34,,,,,,,,,,,,,,,,
 17:34:53.754,COM14,, 0.075, -0.168, 1.066, 0.366, -1.892, 59.692, -0.022, 3.142, -59.716, -40.760, 11.693, -24.173, 32.06,,,,,,,,,,,,,,,,
 17:34:53.804,COM13,, 0.171, -1.053, -0.278, -1.282, -59.814, -1.587, -1.154, 0.505, 18.704, -11.167, -12.553, 106.600, 32.30,,,,,,,,,,,,,,,,
 17:34:53.826,COM16,, -0.052, 0.028, 0.979, -2.563, -2.991, 98.755, 2.631, -1.884, -84.875, -9.513, 3.720, -2.653, 33.79,,,,,,,,,,,,,,,,
 17:34:53.863,COM13,, 0.132, -1.064, -0.200, -3.479, -67.139, -4.395, -1.851, -0.115, 24.450, -10.713, -12.267, 105.913, 32.29,,,,,,,,,,,,,,,,
 17:34:53.886,COM14,, 0.078, -0.188, 0.962, 2.258, -2.686, 67.139, -0.330, 2.593, -55.250, -49.407, 15.300, -37.580, 32.02,,,,,,,,,,,,,,,,
 17:34:53.930,COM16,, -0.131, -0.033, 1.033, -4.211, -5.615, 103.088, 2.236, -1.522, -74.960, -9.580, 1.727, -6.140, 33.76,,,,,,,,,,,,,,,,
 17:34:53.938,COM16,, -0.135, 0.019, 0.943, -2.930, -2.808, 113.098, 2.082, -1.005, -66.308, -8.127, -2.800, -5.873, 33.79,,,,,,,,,,,,,,,,
 17:34:53.940,COM16,, -0.171, 0.055, 0.910, -5.066, -2.319, 125.305, 2.087, -0.599, -59.485, -2.827, -7.900, -0.267, 33.77,,,,,,,,,,,,,,,,
 17:34:53.944,COM16,, -0.240, 0.025, 0.983, -4.517, -1.221, 143.677, 1.752, -0.368, -53.888, 6.100, -12.533, 7.207, 33.77,,,,,,,,,,,,,,,,
 17:34:53.955,COM16,, -0.259, -0.095, 0.987, -5.188, -0.916, 152.649, 0.939, -0.132, -42.556, 19.160, -14.673, 16.073, 33.75,,,,,,,,,,,,,,,,
 17:34:53.963,COM16,, -0.242, -0.100, 1.033, -2.869, -5.371, 136.780, 0.390, 0.549, -20.956, 33.613, -14.400, 24.653, 33.76,,,,,,,,,,,,,,,,
 17:34:53.964,COM13,, 0.077, -1.047, -0.170, -1.099, -70.007, -2.319, -2.461, -0.396, 30.959, -8.887, -12.267, 107.807, 32.27,,,,,,,,,,,,,,,,
 17:34:53.968,COM14,, 0.007, -0.169, 0.935, 4.150, -2.991, 69.946, -0.604, 2.225, -50.301, -52.733, 20.827, -60.287, 32.05,,,,,,,,,,,,,,,,
 17:34:53.983,COM16,, -0.215, 0.107, 1.073, -2.686, -0.610, 131.470, 0.159, 1.318, -0.753, 45.733, -12.153, 29.940, 33.73,,,,,,,,,,,,,,,,
 17:34:53.997,COM16,, -0.221, 0.003, 0.993, -3.052, -0.671, 131.470, 0.269, 2.153, 17.364, 53.700, -11.840, 31.920, 33.78,,,,,,,,,,,,,,,,
 17:34:54.050,COM14,, 0.091, -0.186, 0.921, 2.869, -1.648, 70.251, -0.824, 1.928, -44.962, -44.633, 27.840, -85.600, 32.06,,,,,,,,,,,,,,,,
 17:34:54.078,COM13,, 0.130, -1.025, -0.140, -0.305, -70.251, -2.136, -2.889, -0.549, 37.826, -7.440, -12.227, 108.167, 32.37,,,,,,,,,,,,,,,,
 17:34:54.096,COM16,, -0.185, 0.023, 0.908, -3.906, -1.099, 131.836, 0.703, 3.071, 34.744, 58.940, -12.507, 31.947, 33.77,,,,,,,,,,,,,,,,
 17:34:54.102,COM16,, -0.190, -0.014, 0.978, -4.761, 0.610, 131.470, 1.423, 3.950, 51.163, 61.473, -14.513, 30.607, 33.78,,,,,,,,,,,,,,,,
 17:34:54.155,COM14,, 0.013, -0.199, 0.998, 2.258, -2.380, 67.200, -1.044, 1.719, -39.386, -21.907, 35.327, -101.347, 32.11,,,,,,,,,,,,,,,,
 17:34:54.159,COM13,, 0.050, -1.062, -0.182, -1.221, -67.078, -2.075, -3.214, -0.522, 44.835, -5.740, -12.067, 109.813, 32.33,,,,,,,,,,,,,,,,
 17:34:54.204,COM16,, -0.221, -0.044, 1.016, -4.089, 2.258, 134.094, 2.313, 4.697, 66.896, 61.673, -17.133, 28.753, 33.77,,,,,,,,,,,,,,,,
 17:34:54.262,COM14,, 0.070, -0.163, 0.964, 3.052, -1.709, 55.847, -1.318, 1.604, -33.915, 4.520, 40.267, -97.073, 32.08,,,,,,,,,,,,,,,,
 17:34:54.291,COM16,, -0.148, -0.028, 0.975, -5.005, 1.160, 129.211, 3.252, 5.224, 82.007, 60.567, -21.647, 26.760, 33.77,,,,,,,,,,,,,,,,
 17:34:54.291,COM13,, 0.012, -1.037, -0.088, -1.526, -55.664, -3.906, -3.345, -0.396, 51.647, -4.047, -12.013, 109.793, 32.38,,,,,,,,,,,,,,,,
 17:34:54.368,COM14,, 0.073, -0.232, 0.946, 3.967, -0.916, 38.330, -1.445, 1.505, -28.378, 22.307, 40.387, -75.613, 32.04,,,,,,,,,,,,,,,,
 17:34:54.371,COM13,, -0.068, -1.094, -0.081, 2.441, -38.269, -1.282, -3.367, -0.071, 57.821, -2.327, -12.120, 109.487, 32.31,,,,,,,,,,,,,,,,
 17:34:54.395,COM16,, -0.150, -0.044, 1.000, -4.517, -4.395, 122.620, 4.026, 5.565, 96.460, 58.420, -25.167, 25.187, 33.77,,,,,,,,,,,,,,,,
 17:34:54.455,COM14,, 0.097, -0.157, 0.920, 2.075, -0.610, 23.682, -1.577, 1.066, -19.484, 24.653, 37.260, -50.120, 32.08,,,,,,,,,,,,,,,,
 17:34:54.475,COM13,, -0.031, -1.085, -0.063, -0.183, -23.315, -1.892, -3.192, 0.231, 62.584, -0.287, -12.300, 109.260, 32.32,,,,,,,,,,,,,,,,
 17:34:54.484,COM16,, -0.163, -0.031, 0.979, -4.700, -2.014, 117.249, 4.741, 5.636, 109.709, 53.940, -27.827, 22.973, 33.77,,,,,,,,,,,,,,,,
 17:34:54.565,COM14,, 0.075, -0.153, 0.959, 1.892, 0.244, 11.597, -1.703, 0.747, -12.969, 18.340, 32.193, -31.500, 32.05,,,,,,,,,,,,,,,,
 17:34:54.580,COM13,, -0.041, -1.030, -0.079, -5.249, -11.414, -5.371, -2.933, 0.544, 65.610, -0.667, -12.673, 109.153, 32.29,,,,,,,,,,,,,,,,
 17:34:54.593,COM16,, -0.149, 0.016, 0.954, -3.784, -0.183, 114.014, 5.356, 5.449, 121.805, 49.807, -29.727, 21.573, 33.74,,,,,,,,,,,,,,,,
 17:34:54.662,COM13,, 0.130, -1.101, -0.070, 3.540, -2.625, 3.601, -2.598, 0.676, 67.231, 1.853, -12.933, 110.980, 32.33,,,,,,,,,,,,,,,,
 17:34:54.670,COM14,, 0.147, -0.039, 1.017, 1.099, 0.671, 2.502, -1.780, 0.461, -8.690, 10.547, 27.547, -21.473, 32.07,,,,,,,,,,,,,,,,
 17:34:54.697,COM16,, -0.115, -0.027, 1.027, -3.723, 0.488, 113.525, 5.911, 5.125, 132.924, 45.107, -30.447, 20.720, 33.76,,,,,,,,,,,,,,,,
 17:34:54.752,COM14,, 0.136, 0.002, 1.017, 0.427, -0.549, -2.014, -1.818, 0.181, -6.224, 4.713, 24.893, -16.633, 32.06,,,,,,,,,,,,,,,,
 17:34:54.768,COM13,, 0.052, -1.037, 0.011, -1.648, 2.136, -1.953, -2.395, 0.725, 67.863, 1.960, -13.147, 111.847, 32.35,,,,,,,,,,,,,,,,
 17:34:54.810,COM16,, -0.158, 0.055, 1.057, -4.089, -1.770, 115.173, 6.389, 4.686, 143.438, 40.340, -30.473, 19.840, 33.76,,,,,,,,,,,,,,,,
 17:34:54.858,COM14,, 0.131, 0.036, 0.840, -0.305, 0.366, -6.592, -1.692, -0.099, -5.076, 1.193, 22.900, -14.520, 32.04,,,,,,,,,,,,,,,,
 17:34:54.877,COM13,, 0.085, -1.048, 0.024, -6.165, 6.958, -4.395, -2.038, 0.522, 67.868, 0.440, -13.607, 111.373, 32.32,,,,,,,,,,,,,,,,
 17:34:54.877,COM16,, -0.125, 0.060, 0.946, -3.723, 0.183, 116.272, 6.784, 4.186, 153.649, 35.820, -30.700, 19.073, 33.80,,,,,,,,,,,,,,,,
 17:34:54.965,COM14,, 0.136, 0.057, 1.161, 0.122, 3.113, -11.963, -1.467, -0.456, -4.872, -0.747, 20.707, -13.360, 32.07,,,,,,,,,,,,,,,,
 17:34:54.983,COM13,, 0.107, -1.009, 0.074, 8.057, 11.841, 6.592, -1.505, 0.214, 67.374, -0.127, -14.667, 112.247, 32.36,,,,,,,,,,,,,,,,
 17:34:55.062,COM16,, -0.078, -0.182, 1.044, -3.784, -3.296, 114.014, 7.064, 3.532, 163.482, 30.887, -29.093, 17.813, 33.77,,,,,,,,,,,,,,,,
 17:34:55.063,COM13,, 0.059, -1.070, 0.167, 0.427, 13.062, -1.709, -1.159, -0.077, 66.495, -0.687, -15.513, 113.140, 32.29,,,,,,,,,,,,,,,,
 17:34:55.066,COM16,, -0.142, 0.011, 0.892, -2.930, -2.075, 110.962, 7.180, 2.829, 172.908, 26.107, -26.567, 17.167, 33.80,,,,,,,,,,,,,,,,
 17:34:55.071,COM14,, 0.047, 0.249, 0.999, 1.465, -0.854, -13.062, -1.132, -0.857, -5.334, -2.047, 20.907, -12.933, 32.04,,,,,,,,,,,,,,,,
 17:34:55.169,COM13,, 0.203, -1.052, -0.036, 1.587, 17.334, 3.967, -0.461, -0.549, 65.330, -1.680, -16.493, 114.387, 32.30,,,,,,,,,,,,,,,,
 17:34:55.202,COM14,, 0.201, 0.015, 0.894, -1.587, -0.061, -17.029, -0.681, -1.176, -6.432, -3.800, 21.187, -12.313, 32.07,,,,,,,,,,,,,,,,
 17:34:55.259,COM14,, 0.031, 0.166, 1.152, 0.488, 0.244, -22.339, -0.275, -1.483, -7.910, -5.000, 21.267, -11.980, 32.05,,,,,,,,,,,,,,,,
 17:34:55.277,COM13,, -0.007, -1.041, 0.123, -2.441, 22.217, -2.991, -0.060, -0.786, 63.776, -3.407, -17.387, 115.400, 32.36,,,,,,,,,,,,,,,,
 17:34:55.279,COM16,, -0.097, 0.115, 0.992, -2.991, -1.038, 117.371, 7.229, 2.225, -178.336, 21.793, -24.627, 16.207, 33.79,,,,,,,,,,,,,,,,
 17:34:55.308,COM16,, -0.166, -0.075, 0.895, -2.869, -1.160, 118.958, 7.213, 1.609, -169.816, 17.373, -21.000, 14.887, 33.77,,,,,,,,,,,,,,,,
 17:34:55.366,COM13,, 0.022, -1.073, 0.245, -1.892, 31.860, -0.671, 0.505, -1.219, 61.787, -4.053, -18.507, 116.180, 32.34,,,,,,,,,,,,,,,,
 17:34:55.373,COM14,, 0.193, 0.086, 0.778, -3.479, -1.831, -30.945, 0.198, -1.736, -9.954, -5.240, 21.273, -11.387, 32.08,,,,,,,,,,,,,,,,
