Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:27:56.235,COM16,, -0.059, 0.007, 1.156, -3.235, 0.977, 87.219, 5.356, 1.686, 178.698, 22.100, -24.620, 16.633, 33.15,,,,,,,,,,,,,,,,
 17:27:56.236,COM14,, -0.146, 0.022, 0.879, -0.244, 0.916, -52.917, 1.412, -0.818, -23.093, -11.613, 19.140, -11.047, 31.44,,,,,,,,,,,,,,,,
 17:27:56.265,COM16,, -0.053, -0.005, 0.791, -2.014, -1.221, 87.158, 5.273, 1.401, -175.155, 18.733, -22.393, 15.873, 33.16,,,,,,,,,,,,,,,,
 17:27:56.267,COM16,, -0.070, 0.030, 1.133, -2.502, -0.916, 95.276, 5.197, 1.011, -169.255, 15.260, -19.420, 15.060, 33.12,,,,,,,,,,,,,,,,
 17:27:56.270,COM16,, -0.094, -0.051, 0.947, -2.869, -1.953, 100.403, 5.147, 0.868, -163.345, 12.093, -16.500, 14.340, 33.17,,,,,,,,,,,,,,,,
 17:27:56.280,COM16,, -0.125, 0.067, 0.970, -3.235, -1.160, 111.206, 5.103, 0.577, -156.956, 9.000, -12.893, 13.120, 33.18,,,,,,,,,,,,,,,,
 17:27:56.285,COM16,, -0.118, -0.049, 0.994, -3.967, 0.610, 114.075, 5.065, 0.346, -150.079, 5.820, -9.353, 11.573, 33.17,,,,,,,,,,,,,,,,
 17:27:56.289,COM16,, -0.170, -0.130, 1.108, -2.808, -0.916, 109.009, 4.955, 0.187, -142.773, 2.380, -4.767, 9.940, 33.15,,,,,,,,,,,,,,,,
 17:27:56.291,COM16,, -0.096, -0.113, 1.076, -2.747, 2.747, 97.839, 4.345, 0.198, -135.643, -0.520, -1.140, 7.600, 33.18,,,,,,,,,,,,,,,,
 17:27:56.291,COM13,, -0.201, -1.041, -0.030, -2.075, 52.612, -1.526, 2.994, -0.165, 36.376, -9.707, -18.820, 116.313, 31.85,,,,,,,,,,,,,,,,
 17:27:56.319,COM14,, -0.111, 0.022, 1.004, -1.099, 0.366, -52.185, 1.500, -0.143, -28.680, -13.753, 17.587, -11.033, 31.45,,,,,,,,,,,,,,,,
 17:27:56.375,COM13,, -0.152, -1.000, 0.025, 3.418, 52.612, 2.808, 3.252, 0.494, 31.124, -11.007, -17.427, 115.047, 31.81,,,,,,,,,,,,,,,,
 17:27:56.407,COM14,, -0.101, -0.004, 0.951, -2.991, 1.343, -52.917, 1.483, 0.577, -34.563, -15.493, 16.747, -11.280, 31.42,,,,,,,,,,,,,,,,
 17:27:56.443,COM16,, -0.061, -0.105, 1.049, -3.357, -1.831, 85.938, 3.664, -0.187, -122.558, -3.827, 1.887, 4.953, 33.17,,,,,,,,,,,,,,,,
 17:27:56.464,COM16,, -0.067, -0.075, 1.024, -1.770, -1.465, 81.299, 3.087, -0.450, -110.121, -6.273, 3.613, 1.553, 33.15,,,,,,,,,,,,,,,,
 17:27:56.506,COM13,, -0.098, -0.992, -0.049, 1.892, 51.880, 1.709, 3.219, 1.044, 25.851, -11.713, -16.100, 112.527, 31.85,,,,,,,,,,,,,,,,
 17:27:56.525,COM14,, -0.081, 0.021, 1.020, -1.770, 1.282, -51.697, 1.335, 1.285, -40.463, -17.340, 15.893, -11.600, 31.41,,,,,,,,,,,,,,,,
 17:27:56.560,COM16,, -0.063, -0.073, 0.917, -2.197, -0.916, 78.491, 2.604, -0.456, -99.338, -7.573, 3.847, -0.547, 33.15,,,,,,,,,,,,,,,,
 17:27:56.561,COM13,, -0.061, -1.122, 0.058, -10.193, 50.781, -7.935, 3.076, 1.395, 20.583, -13.647, -15.007, 110.727, 31.87,,,,,,,,,,,,,,,,
 17:27:56.665,COM14,, -0.044, 0.051, 1.111, -2.625, 1.038, -47.974, 1.115, 1.846, -46.143, -18.493, 14.340, -11.500, 31.44,,,,,,,,,,,,,,,,
 17:27:56.669,COM16,, -0.052, -0.089, 1.063, -2.747, -2.869, 76.538, 2.241, -0.428, -89.747, -9.373, 3.593, -2.380, 33.13,,,,,,,,,,,,,,,,
 17:27:56.693,COM13,, -0.011, -0.997, 0.037, 9.033, 44.556, 10.681, 3.054, 1.571, 15.447, -13.533, -14.113, 108.853, 31.82,,,,,,,,,,,,,,,,
 17:27:56.719,COM14,, 0.004, -0.014, 0.978, -2.502, 1.892, -43.152, 0.956, 2.241, -51.570, -19.140, 12.527, -11.667, 31.45,,,,,,,,,,,,,,,,
 17:27:56.775,COM13,, 0.110, -1.108, -0.220, 3.540, 37.720, 4.700, 2.631, 1.780, 10.728, -13.527, -13.213, 107.993, 31.82,,,,,,,,,,,,,,,,
 17:27:56.818,COM14,, -0.010, -0.013, 0.891, 0.549, 2.502, -34.546, 0.747, 2.582, -56.519, -20.860, 10.593, -11.800, 31.45,,,,,,,,,,,,,,,,
 17:27:56.881,COM13,, 0.017, -1.069, -0.106, -5.188, 29.846, -0.732, 2.395, 1.692, 6.559, -15.373, -12.453, 107.760, 31.82,,,,,,,,,,,,,,,,
 17:27:56.899,COM14,, 0.043, 0.041, 1.028, -0.427, 1.587, -25.391, 0.483, 2.818, -60.694, -22.440, 10.573, -12.060, 31.43,,,,,,,,,,,,,,,,
 17:27:56.962,COM13,, 0.085, -1.038, -0.129, -0.488, 18.921, 1.221, 2.159, 1.681, 3.203, -16.000, -12.113, 106.187, 31.78,,,,,,,,,,,,,,,,
 17:27:57.033,COM14,, -0.011, 0.026, 1.028, -3.845, 0.488, -13.611, 0.330, 2.994, -64.072, -22.880, 8.607, -12.320, 31.43,,,,,,,,,,,,,,,,
 17:27:57.069,COM13,, 0.109, -1.057, -0.182, 2.502, 4.822, 2.441, 1.681, 1.637, 0.840, -14.053, -11.900, 106.273, 31.87,,,,,,,,,,,,,,,,
 17:27:57.113,COM14,, 0.044, -0.047, 0.981, -2.380, -0.061, 0.000, 0.209, 3.082, -66.292, -24.233, 8.940, -12.847, 31.44,,,,,,,,,,,,,,,,
 17:27:57.174,COM13,, 0.123, -1.038, -0.228, -5.249, -10.071, -2.991, 0.956, 1.434, -0.330, -13.773, -12.000, 106.267, 31.79,,,,,,,,,,,,,,,,
 17:27:57.221,COM14,, 0.043, -0.078, 1.041, -0.244, -0.122, 14.832, 0.060, 3.093, -67.176, -25.633, 9.087, -13.347, 31.45,,,,,,,,,,,,,,,,
 17:27:57.266,COM13,, 0.089, -1.062, -0.218, 2.014, -24.719, 1.526, 0.500, 1.044, -0.077, -13.627, -12.360, 106.487, 31.81,,,,,,,,,,,,,,,,
 17:27:57.300,COM14,, 0.077, -0.104, 0.990, -0.061, -1.343, 29.785, -0.066, 2.988, -66.725, -28.520, 9.000, -14.313, 31.44,,,,,,,,,,,,,,,,
 17:27:57.374,COM13,, 0.130, -1.038, -0.211, 1.892, -36.560, 2.075, -0.352, 0.840, 1.686, -12.233, -12.360, 106.740, 31.81,,,,,,,,,,,,,,,,
 17:27:57.459,COM14,, 0.109, -0.143, 0.994, 0.610, -0.244, 40.344, -0.269, 2.807, -65.012, -32.847, 8.833, -17.127, 31.43,,,,,,,,,,,,,,,,
 17:27:57.481,COM13,, 0.110, -1.104, -0.157, 1.404, -45.044, 3.174, -0.873, 0.330, 4.850, -12.153, -12.527, 106.627, 31.81,,,,,,,,,,,,,,,,
 17:27:57.512,COM14,, 0.064, -0.167, 1.002, 0.427, -2.014, 47.729, -0.489, 2.532, -62.238, -38.553, 11.200, -21.840, 31.45,,,,,,,,,,,,,,,,
 17:27:57.585,COM13,, 0.147, -1.036, -0.176, -1.099, -51.392, -2.869, -1.522, 0.143, 8.965, -10.453, -12.547, 106.500, 31.80,,,,,,,,,,,,,,,,
 17:27:57.619,COM14,, 0.042, -0.123, 0.918, 1.648, -1.343, 52.917, -0.648, 2.225, -58.815, -45.367, 13.507, -30.607, 31.42,,,,,,,,,,,,,,,,
 17:27:57.668,COM13,, 0.108, -1.080, -0.228, -4.822, -54.565, -5.432, -2.049, -0.148, 13.810, -10.587, -12.107, 106.053, 31.84,,,,,,,,,,,,,,,,
 17:27:57.700,COM14,, 0.102, -0.081, 1.025, 2.869, -1.526, 55.847, -0.846, 1.972, -54.981, -51.773, 17.187, -45.240, 31.44,,,,,,,,,,,,,,,,
 17:27:57.769,COM13,, 0.114, -1.033, -0.138, -5.859, -56.274, -5.920, -2.390, -0.302, 19.122, -8.827, -12.033, 107.980, 31.82,,,,,,,,,,,,,,,,
 17:27:57.817,COM16,, -0.119, -0.006, 1.033, -2.563, 4.333, 79.407, 1.972, -0.181, -81.079, -9.480, 3.207, -5.447, 33.15,,,,,,,,,,,,,,,,
 17:27:57.833,COM16,, -0.118, -0.007, 1.000, -2.258, 5.920, 82.031, 1.846, 0.137, -73.559, -9.567, 0.173, -6.947, 33.15,,,,,,,,,,,,,,,,
 17:27:57.837,COM16,, -0.084, -0.003, 1.015, -2.563, -1.526, 88.013, 1.868, 0.308, -67.604, -7.647, -4.133, -5.033, 33.14,,,,,,,,,,,,,,,,
 17:27:57.839,COM14,, 0.030, -0.079, 1.036, 1.404, -1.587, 58.228, -1.000, 1.763, -50.878, -52.820, 22.100, -65.507, 31.45,,,,,,,,,,,,,,,,
 17:27:57.847,COM16,, -0.136, -0.024, 1.028, -4.211, -5.188, 94.482, 1.967, 0.621, -63.259, -2.967, -8.433, -0.500, 33.13,,,,,,,,,,,,,,,,
 17:27:57.850,COM16,, -0.150, 0.041, 0.978, -4.517, 0.000, 104.309, 2.126, 0.906, -60.183, 4.160, -12.320, 5.807, 33.16,,,,,,,,,,,,,,,,
 17:27:57.874,COM13,, 0.058, -1.052, -0.157, -1.648, -56.702, -2.930, -2.582, -0.302, 24.714, -7.727, -12.053, 107.800, 31.82,,,,,,,,,,,,,,,,
 17:27:57.933,COM14,, 0.046, -0.075, 0.922, 1.648, -2.197, 57.007, -1.126, 1.599, -46.500, -45.300, 28.320, -86.393, 31.40,,,,,,,,,,,,,,,,
 17:27:58.006,COM13,, 0.047, -1.033, -0.147, 3.174, -55.481, 0.183, -2.834, -0.170, 30.410, -5.960, -11.967, 109.660, 31.83,,,,,,,,,,,,,,,,
 17:27:58.019,COM14,, 0.062, -0.128, 0.915, 2.197, -1.892, 54.993, -1.230, 1.467, -42.006, -27.020, 34.480, -100.840, 31.46,,,,,,,,,,,,,,,,
 17:27:58.085,COM13,, 0.099, -1.049, -0.181, -2.441, -52.429, -4.700, -3.016, -0.077, 36.030, -4.360, -12.100, 109.873, 31.84,,,,,,,,,,,,,,,,
 17:27:58.104,COM14,, 0.042, -0.145, 0.964, 2.319, -1.160, 51.636, -1.373, 1.395, -37.568, -4.287, 38.473, -101.847, 31.43,,,,,,,,,,,,,,,,
 17:27:58.180,COM13,, 0.008, -1.089, -0.105, 0.000, -46.387, -1.099, -3.049, 0.049, 41.413, -3.520, -12.087, 109.620, 31.85,,,,,,,,,,,,,,,,
 17:27:58.262,COM14,, 0.051, -0.143, 1.022, 2.502, -1.282, 43.640, -1.489, 1.340, -33.338, 14.747, 40.933, -89.707, 31.41,,,,,,,,,,,,,,,,
 17:27:58.276,COM13,, -0.037, -1.055, -0.112, -0.854, -35.950, -0.793, -3.027, 0.308, 46.390, -2.320, -12.113, 109.407, 31.82,,,,,,,,,,,,,,,,
 17:27:58.301,COM14,, 0.067, -0.130, 0.970, 3.174, 0.305, 32.654, -1.527, 1.247, -27.817, 24.687, 40.227, -69.547, 31.43,,,,,,,,,,,,,,,,
 17:27:58.370,COM16,, -0.149, -0.019, 0.995, -2.441, -3.052, 110.229, 1.961, 0.989, -57.030, 14.073, -14.533, 12.647, 33.17,,,,,,,,,,,,,,,,
 17:27:58.377,COM16,, -0.166, -0.099, 1.026, -3.235, -2.258, 113.159, 1.692, 1.093, -44.269, 24.633, -14.600, 19.960, 33.15,,,,,,,,,,,,,,,,
 17:27:58.392,COM13,, 0.018, -1.060, -0.103, -2.136, -25.574, -1.648, -2.845, 0.555, 50.499, -0.253, -12.220, 109.300, 31.78,,,,,,,,,,,,,,,,
 17:27:58.398,COM16,, -0.158, 0.031, 0.953, -3.113, -3.479, 110.413, 1.472, 1.313, -26.439, 35.220, -15.400, 25.773, 33.14,,,,,,,,,,,,,,,,
 17:27:58.405,COM16,, -0.167, -0.047, 1.025, -1.953, -3.052, 110.901, 1.362, 1.555, -9.250, 44.640, -13.927, 29.907, 33.16,,,,,,,,,,,,,,,,
 17:27:58.407,COM14,, 0.108, -0.064, 0.927, 3.113, 0.000, 21.606, -1.604, 1.011, -20.198, 25.073, 37.060, -48.813, 31.44,,,,,,,,,,,,,,,,
 17:27:58.430,COM16,, -0.174, -0.081, 1.062, -2.319, 0.183, 107.666, 1.401, 2.016, 7.163, 51.220, -11.747, 31.767, 33.16,,,,,,,,,,,,,,,,
 17:27:58.433,COM16,, -0.129, 0.003, 1.013, -2.441, -1.221, 107.666, 1.566, 2.433, 22.758, 56.907, -11.400, 32.127, 33.14,,,,,,,,,,,,,,,,
 17:27:58.443,COM16,, -0.159, -0.015, 1.066, -2.075, -1.648, 105.042, 1.857, 2.818, 37.491, 59.493, -12.947, 31.513, 33.14,,,,,,,,,,,,,,,,
 17:27:58.447,COM16,, -0.189, -0.042, 1.040, -2.991, -1.038, 104.187, 2.225, 3.263, 51.482, 61.840, -14.747, 30.447, 33.14,,,,,,,,,,,,,,,,
 17:27:58.449,COM16,, -0.163, -0.037, 1.022, -3.601, -0.671, 103.699, 2.664, 3.598, 64.720, 62.033, -17.707, 29.033, 33.17,,,,,,,,,,,,,,,,
 17:27:58.471,COM13,, 0.044, -0.997, -0.111, 0.793, -15.076, -0.916, -2.604, 0.802, 53.514, -0.493, -12.320, 109.220, 31.81,,,,,,,,,,,,,,,,
 17:27:58.520,COM14,, 0.037, 0.008, 0.953, 2.014, -0.671, 13.000, -1.620, 0.829, -14.205, 19.493, 32.687, -32.987, 31.46,,,,,,,,,,,,,,,,
 17:27:58.577,COM13,, 0.049, -1.060, -0.099, 1.282, -8.972, -0.549, -2.422, 0.989, 55.448, 1.080, -12.613, 109.133, 31.81,,,,,,,,,,,,,,,,
 17:27:58.588,COM16,, -0.150, -0.017, 1.034, -4.028, 0.305, 105.225, 3.120, 3.796, 77.300, 60.707, -20.367, 27.673, 33.17,,,,,,,,,,,,,,,,
 17:27:58.599,COM14,, 0.076, -0.116, 0.943, 3.296, 0.488, 5.066, -1.670, 0.681, -9.899, 12.880, 28.953, -23.633, 31.41,,,,,,,,,,,,,,,,
 17:27:58.638,COM16,, -0.135, -0.081, 1.004, -3.540, -0.549, 102.966, 3.538, 3.999, 89.385, 59.133, -23.220, 26.287, 33.19,,,,,,,,,,,,,,,,
 17:27:58.676,COM16,, -0.115, -0.036, 1.024, -3.052, 0.916, 99.060, 3.917, 4.048, 100.849, 56.393, -26.100, 24.893, 33.14,,,,,,,,,,,,,,,,
 17:27:58.688,COM16,, -0.073, -0.079, 1.035, -3.357, 0.366, 94.971, 4.246, 3.939, 111.500, 53.267, -28.380, 23.680, 33.16,,,,,,,,,,,,,,,,
 17:27:58.705,COM14,, 0.084, -0.138, 1.146, -0.305, 1.953, 1.282, -1.692, 0.516, -7.015, 7.793, 26.293, -18.207, 31.43,,,,,,,,,,,,,,,,
 17:27:58.710,COM13,, 0.121, -1.035, -0.104, 0.671, -4.456, 0.671, -2.186, 1.049, 56.602, 2.053, -12.967, 111.140, 31.84,,,,,,,,,,,,,,,,
 17:27:58.784,COM13,, -0.050, -1.093, 0.037, -0.427, -0.183, -3.723, -1.994, 0.989, 57.123, 2.067, -13.260, 111.880, 31.89,,,,,,,,,,,,,,,,
 17:27:58.836,COM14,, 0.168, 0.129, 1.200, -0.427, -1.526, -2.014, -1.637, 0.319, -5.246, 4.040, 23.547, -15.927, 31.44,,,,,,,,,,,,,,,,
 17:27:58.866,COM13,, 0.083, -1.042, -0.063, -0.366, 4.333, 1.038, -1.818, 0.775, 57.233, 1.093, -13.860, 111.693, 31.83,,,,,,,,,,,,,,,,
 17:27:58.898,COM14,, 0.133, -0.029, 0.986, 0.610, 0.183, -4.883, -1.538, 0.137, -4.427, 0.800, 22.833, -14.320, 31.45,,,,,,,,,,,,,,,,
 17:27:58.967,COM16,, -0.101, -0.008, 1.109, -2.991, 3.174, 92.896, 4.504, 3.856, 121.289, 49.733, -30.060, 22.947, 33.19,,,,,,,,,,,,,,,,
 17:27:58.978,COM13,, 0.054, -1.085, 0.108, 2.625, 6.958, 1.343, -1.560, 0.588, 56.964, -0.133, -14.287, 111.067, 31.79,,,,,,,,,,,,,,,,
 17:27:59.029,COM14,, 0.121, -0.032, 0.892, 0.793, 2.502, -7.690, -1.401, -0.110, -4.263, -0.327, 20.540, -13.520, 31.42,,,,,,,,,,,,,,,,
 17:27:59.119,COM14,, 0.102, -0.010, 1.080, -0.427, 0.305, -9.949, -1.230, -0.341, -4.642, -1.907, 20.827, -12.887, 31.44,,,,,,,,,,,,,,,,
 17:27:59.131,COM13,, 0.103, -1.083, 0.003, -1.099, 9.399, -1.953, -1.318, 0.341, 56.415, -0.100, -14.947, 113.093, 31.79,,,,,,,,,,,,,,,,
 17:27:59.187,COM13,, 0.089, -1.101, -0.069, -0.061, 12.146, -1.099, -0.928, 0.077, 55.607, -1.427, -15.833, 112.813, 31.82,,,,,,,,,,,,,,,,
 17:27:59.197,COM14,, 0.059, 0.120, 0.923, -1.221, -0.916, -12.390, -0.945, -0.593, -5.400, -3.727, 21.067, -12.327, 31.45,,,,,,,,,,,,,,,,
 17:27:59.293,COM13,, -0.056, -1.043, 0.181, 13.000, 15.381, 8.606, -0.439, -0.236, 54.531, -1.800, -16.580, 114.613, 31.82,,,,,,,,,,,,,,,,
 17:27:59.359,COM14,, 0.086, 0.032, 0.898, 0.854, -0.122, -16.174, -0.615, -0.829, -6.586, -3.567, 21.207, -11.933, 31.44,,,,,,,,,,,,,,,,
 17:27:59.376,COM13,, -0.038, -1.044, 0.154, 2.441, 19.226, 1.770, -0.027, -0.428, 53.185, -1.873, -17.620, 114.333, 31.82,,,,,,,,,,,,,,,,
 17:27:59.413,COM14,, 0.063, 0.083, 1.070, 1.221, 0.000, -18.738, -0.286, -1.055, -8.152, -5.647, 21.200, -11.527, 31.41,,,,,,,,,,,,,,,,
 17:27:59.482,COM13,, -0.006, -1.072, 0.001, -4.944, 22.156, -5.066, 0.549, -0.676, 51.504, -3.013, -18.500, 116.200, 31.81,,,,,,,,,,,,,,,,
 17:27:59.506,COM14,, 0.200, 0.015, 1.040, -2.014, 0.000, -22.827, 0.165, -1.225, -10.074, -5.453, 21.253, -11.180, 31.44,,,,,,,,,,,,,,,,
 17:27:59.568,COM13,, 0.031, -1.065, 0.068, -1.648, 28.687, -1.953, 0.939, -0.824, 49.433, -4.967, -19.087, 117.807, 31.82,,,,,,,,,,,,,,,,
 17:27:59.611,COM14,, -0.048, 0.125, 0.979, -1.038, -0.549, -29.541, 0.549, -1.269, -12.519, -7.127, 21.247, -11.153, 31.47,,,,,,,,,,,,,,,,
 17:27:59.677,COM13,, -0.090, -1.078, 0.152, 2.319, 37.109, 2.747, 1.434, -0.956, 46.923, -6.607, -19.487, 118.273, 31.82,,,,,,,,,,,,,,,,
 17:27:59.694,COM14,, -0.044, 0.092, 0.991, -1.099, 0.183, -39.185, 0.857, -1.208, -15.441, -8.467, 19.673, -10.920, 31.45,,,,,,,,,,,,,,,,
 17:27:59.742,COM16,, -0.108, 0.043, 0.991, -3.723, -0.305, 91.248, 4.763, 3.658, 130.342, 46.313, -30.373, 21.860, 33.17,,,,,,,,,,,,,,,,
 17:27:59.755,COM16,, -0.088, 0.071, 0.919, -2.686, -6.470, 92.346, 4.960, 3.340, 138.856, 42.667, -30.060, 20.807, 33.17,,,,,,,,,,,,,,,,
 17:27:59.761,COM16,, -0.082, -0.025, 0.878, -2.197, -2.197, 94.788, 5.153, 3.153, 146.981, 38.640, -30.207, 20.267, 33.16,,,,,,,,,,,,,,,,
 17:27:59.782,COM13,, -0.233, -1.034, 0.078, -1.465, 46.448, -0.427, 2.120, -0.890, 43.693, -7.567, -19.680, 118.333, 31.82,,,,,,,,,,,,,,,,
 17:27:59.791,COM16,, -0.108, -0.031, 1.026, -3.418, -0.427, 94.299, 5.323, 2.802, 154.869, 34.807, -30.727, 19.420, 33.16,,,,,,,,,,,,,,,,
 17:27:59.796,COM16,, -0.055, 0.016, 0.995, -2.930, -1.892, 96.130, 5.449, 2.461, 162.625, 30.720, -29.007, 18.447, 33.18,,,,,,,,,,,,,,,,
 17:27:59.800,COM14,, -0.186, 0.063, 0.945, -5.310, 0.183, -47.302, 1.192, -1.066, -19.265, -9.827, 18.627, -11.000, 31.41,,,,,,,,,,,,,,,,
 17:27:59.882,COM16,, -0.098, 0.059, 0.953, -3.174, -3.784, 97.412, 5.499, 2.142, 170.250, 27.087, -27.373, 17.760, 33.19,,,,,,,,,,,,,,,,
 17:27:59.888,COM16,, -0.137, -0.003, 1.141, -2.930, 0.122, 100.525, 5.510, 1.807, 177.632, 22.753, -25.673, 16.880, 33.17,,,,,,,,,,,,,,,,
 17:27:59.888,COM13,, -0.156, -1.071, 0.000, 5.188, 51.331, 4.333, 2.582, -0.544, 39.479, -8.227, -19.240, 117.547, 31.84,,,,,,,,,,,,,,,,
 17:27:59.900,COM16,, -0.094, -0.181, 0.982, -2.747, -0.244, 99.243, 5.510, 1.516, -175.155, 18.973, -22.753, 16.067, 33.17,,,,,,,,,,,,,,,,
 17:27:59.907,COM16,, -0.041, 0.028, 1.086, -3.723, -7.507, 101.379, 5.466, 1.044, -167.986, 15.440, -19.740, 15.147, 33.18,,,,,,,,,,,,,,,,
 17:27:59.908,COM14,, -0.123, 0.015, 0.946, -2.502, 0.793, -51.880, 1.478, -0.659, -24.131, -11.853, 19.220, -11.153, 31.42,,,,,,,,,,,,,,,,
 17:27:59.917,COM16,, -0.084, -0.009, 0.952, -2.686, -2.808, 101.257, 5.361, 0.791, -161.071, 11.920, -16.187, 14.140, 33.17,,,,,,,,,,,,,,,,
 17:27:59.924,COM16,, -0.093, 0.083, 0.985, -3.113, 1.343, 108.032, 5.251, 0.560, -154.402, 8.660, -12.833, 12.840, 33.19,,,,,,,,,,,,,,,,
 17:27:59.927,COM16,, -0.104, -0.037, 1.053, -3.784, 0.854, 111.450, 5.175, 0.319, -147.777, 5.047, -8.213, 11.507, 33.16,,,,,,,,,,,,,,,,
 17:27:59.930,COM16,, -0.135, -0.206, 1.075, -2.136, -3.723, 105.164, 4.993, 0.181, -140.768, 1.807, -4.473, 9.373, 33.18,,,,,,,,,,,,,,,,
 17:27:59.935,COM16,, -0.089, -0.122, 1.081, -2.502, 0.305, 92.468, 4.340, 0.203, -132.929, -1.700, -0.827, 7.273, 33.17,,,,,,,,,,,,,,,,
 17:27:59.970,COM13,, -0.153, -1.097, 0.045, 7.019, 50.903, 5.371, 2.867, -0.033, 34.552, -9.967, -18.180, 115.680, 31.87,,,,,,,,,,,,,,,,
 17:28:00.016,COM14,, -0.115, 0.048, 1.020, -0.916, 0.488, -51.819, 1.522, 0.055, -29.740, -13.707, 17.333, -11.267, 31.44,,,,,,,,,,,,,,,,
 17:28:00.028,COM16,, -0.043, -0.068, 0.926, -2.441, -3.235, 82.886, 3.636, -0.236, -119.328, -3.700, 1.880, 4.393, 33.18,,,,,,,,,,,,,,,,
 17:28:00.075,COM13,, -0.086, -1.044, 0.010, 1.404, 51.697, 3.235, 3.065, 0.533, 29.405, -11.707, -17.053, 113.840, 31.82,,,,,,,,,,,,,,,,
 17:28:00.097,COM14,, -0.082, 0.002, 1.069, -3.235, 0.244, -51.636, 1.417, 0.758, -35.475, -15.620, 16.953, -11.467, 31.41,,,,,,,,,,,,,,,,
 17:28:00.182,COM13,, 0.040, -1.040, -0.059, 0.610, 51.086, 1.282, 3.148, 1.044, 24.252, -11.840, -15.720, 111.913, 31.86,,,,,,,,,,,,,,,,
 17:28:00.187,COM16,, -0.063, -0.046, 0.970, -2.014, -5.920, 77.271, 3.087, -0.577, -107.205, -6.600, 3.820, 1.200, 33.17,,,,,,,,,,,,,,,,
 17:28:00.231,COM14,, -0.051, 0.050, 0.982, -3.540, 0.366, -50.110, 1.307, 1.384, -41.182, -17.293, 16.047, -11.527, 31.45,,,,,,,,,,,,,,,,
 17:28:00.245,COM16,, -0.074, -0.066, 1.050, -2.869, 0.000, 76.416, 2.609, -0.527, -96.795, -7.440, 3.760, -1.040, 33.17,,,,,,,,,,,,,,,,
 17:28:00.267,COM13,, 0.005, -1.096, 0.028, 1.160, 47.424, 0.061, 3.043, 1.395, 19.166, -13.847, -14.600, 110.267, 31.78,,,,,,,,,,,,,,,,
 17:28:00.357,COM16,, -0.029, -0.057, 0.927, -2.502, 2.563, 76.965, 2.236, -0.406, -87.676, -9.567, 3.520, -2.147, 33.17,,,,,,,,,,,,,,,,
 17:28:00.359,COM14,, -0.037, -0.018, 0.864, -1.282, 0.977, -47.546, 1.148, 1.917, -46.763, -19.193, 14.213, -11.620, 31.41,,,,,,,,,,,,,,,,
 17:28:00.374,COM13,, -0.005, -1.111, -0.124, -4.944, 42.786, -1.892, 2.856, 1.582, 14.238, -13.553, -14.033, 108.560, 31.82,,,,,,,,,,,,,,,,
 17:28:00.395,COM14,, -0.046, 0.035, 1.034, -0.183, 1.831, -41.382, 0.901, 2.313, -52.064, -20.053, 12.447, -11.680, 31.42,,,,,,,,,,,,,,,,
 17:28:00.476,COM16,, -0.062, -0.044, 0.868, -2.258, 0.366, 79.224, 1.972, -0.313, -79.305, -9.260, 2.740, -5.293, 33.17,,,,,,,,,,,,,,,,
 17:28:00.479,COM13,, 0.022, -1.018, -0.112, -5.554, 36.560, -2.502, 2.774, 1.692, 9.662, -13.747, -13.287, 108.407, 31.82,,,,,,,,,,,,,,,,
 17:28:00.501,COM14,, -0.016, -0.002, 1.271, -2.258, 1.892, -34.790, 0.665, 2.598, -56.904, -20.807, 10.647, -11.780, 31.42,,,,,,,,,,,,,,,,
 17:28:00.516,COM16,, -0.069, 0.015, 0.851, -1.526, -0.366, 83.069, 1.835, -0.093, -72.043, -9.640, -0.133, -6.680, 33.19,,,,,,,,,,,,,,,,
 17:28:00.588,COM13,, 0.155, -1.077, -0.177, -2.625, 25.818, -1.038, 2.296, 1.840, 5.696, -15.760, -12.360, 106.267, 31.79,,,,,,,,,,,,,,,,
 17:28:00.605,COM14,, -0.005, 0.006, 0.915, -2.014, 1.160, -23.804, 0.483, 2.856, -60.996, -22.560, 10.640, -12.220, 31.43,,,,,,,,,,,,,,,,
 17:28:00.670,COM13,, 0.092, -1.062, -0.122, -2.075, 14.404, -1.831, 2.043, 1.609, 2.554, -15.953, -12.173, 106.093, 31.87,,,,,,,,,,,,,,,,
 17:28:00.711,COM14,, -0.020, 0.003, 0.874, -1.587, 0.549, -12.573, 0.335, 2.988, -64.171, -22.593, 8.880, -12.567, 31.46,,,,,,,,,,,,,,,,
 17:28:00.777,COM13,, 0.050, -1.053, -0.182, -0.977, 1.282, -0.183, 1.472, 1.538, 0.533, -13.833, -11.900, 106.147, 31.82,,,,,,,,,,,,,,,,
 17:28:00.790,COM14,, 0.036, -0.031, 0.989, 0.488, 0.244, 0.366, 0.198, 3.032, -66.187, -24.047, 8.960, -12.767, 31.45,,,,,,,,,,,,,,,,
