Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 11:24:28.611,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.655, -0.753, -0.001, 0.629, -0.122, -1.77, 0, -90.253, 33.97, -4.384, 27.538, 78.890, -35.182, 23.64, 0.91312, 0.01434, 0.40598, -0.03296,
 11:24:28.640,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.655, -0.75, -0.002, 0.629, -0.061, -2.625, 0, -90.258, 33.92, -4.455, 27.538, 78.890, -35.182, 23.64, 0.91312, 0.01434, 0.40598, -0.03296,
 11:24:28.700,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.655, -0.747, -0.002, 0.633, 0, -3.906, 0, -90.258, 33.81, -4.521, 27.440, 79.086, -35.280, 23.64, 0.91312, 0.01434, 0.40598, -0.03296,
 11:24:28.790,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.655, -0.745, -0.001, 0.636, 0, -4.639, 0, -90.258, 33.657, -4.592, 27.440, 79.086, -35.280, 23.64, 0.91364, 0.01578, 0.40445, -0.03656,
 11:24:28.791,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.655, -0.741, 0, 0.639, 0, -5.981, 0, -90.258, 33.448, -4.658, 27.440, 79.086, -35.280, 23.64, 0.91364, 0.01578, 0.40445, -0.03656,
 11:24:28.820,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.925, -0.735, -0.003, 0.643, 0, -6.653, 0, -90.258, 33.195, -4.724, 27.440, 79.086, -35.280, 23.64, 0.91364, 0.01578, 0.40445, -0.03656,
 11:24:28.910,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.925, -0.734, -0.002, 0.648, 0, -7.69, 0, -90.258, 32.893, -4.79, 26.656, 78.988, -35.770, 23.64, 0.91364, 0.01578, 0.40445, -0.03656,
 11:24:28.939,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.925, -0.725, -0.001, 0.652, 0, -8.362, 0, -90.264, 32.558, -4.856, 26.656, 78.988, -35.770, 23.64, 0.91364, 0.01578, 0.40445, -0.03656,
 11:24:29.029,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.925, -0.719, -0.001, 0.66, 0, -9.827, 0, -90.264, 32.157, -4.916, 26.656, 78.988, -35.770, 23.64, 0.91855, 0.01633, 0.39291, -0.03922,
 11:24:29.031,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.925, -0.714, -0.001, 0.665, 0.061, -10.315, 0, -90.264, 31.718, -4.977, 26.656, 78.988, -35.770, 23.64, 0.91855, 0.01633, 0.39291, -0.03922,
 11:24:29.120,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.160, -0.709, -0.001, 0.672, 0.122, -11.353, 0, -90.258, 31.24, -5.037, 26.656, 78.988, -35.770, 23.64, 0.91855, 0.01633, 0.39291, -0.03922,
 11:24:29.150,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.160, -0.695, 0, 0.678, 0.061, -12.39, 0, -90.253, 30.712, -5.098, 26.656, 78.988, -35.770, 23.64, 0.91855, 0.01633, 0.39291, -0.03922,
 11:24:29.180,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.160, -0.692, 0, 0.688, 0.122, -13.306, 0, -90.253, 30.125, -5.153, 24.794, 78.792, -36.946, 23.64, 0.91855, 0.01633, 0.39291, -0.03922,
 11:24:29.269,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.160, -0.685, 0, 0.693, 0.122, -13.855, 0, -90.242, 29.515, -5.208, 24.794, 78.792, -36.946, 23.64, 0.91855, 0.01633, 0.39291, -0.03922,
 11:24:29.300,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.160, -0.672, 0, 0.705, 0, -15.381, 0, -90.242, 28.845, -5.262, 24.794, 78.792, -36.946, 23.64, 0.92807, 0.01648, 0.36948, -0.04224,
 11:24:29.359,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.160, -0.658, -0.002, 0.713, 0.061, -16.479, 0, -90.236, 28.114, -5.312, 24.794, 78.792, -36.946, 23.64, 0.92807, 0.01648, 0.36948, -0.04224,
 11:24:29.449,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.490, -0.652, 0, 0.725, 0.244, -17.273, 0, -90.225, 27.339, -5.361, 24.794, 78.792, -36.946, 23.64, 0.92807, 0.01648, 0.36948, -0.04224,
 11:24:29.451,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.490, -0.637, 0, 0.732, 0.183, -18.188, 0, -90.214, 26.521, -5.411, 24.794, 78.792, -36.946, 23.64, 0.92807, 0.01648, 0.36948, -0.04224,
 11:24:29.511,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.490, -0.622, 0.001, 0.743, 0, -19.775, 0, -90.209, 25.637, -5.46, 21.658, 78.106, -39.004, 23.64, 0.92807, 0.01648, 0.36948, -0.04224,
 11:24:29.571,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.490, -0.604, 0, 0.752, 0, -20.569, 0, -90.209, 24.697, -5.504, 21.658, 78.106, -39.004, 23.64, 0.92807, 0.01648, 0.36948, -0.04224,
 11:24:29.659,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.490, -0.588, 0, 0.768, 0.183, -21.484, 0, -90.198, 23.719, -5.548, 21.658, 78.106, -39.004, 23.64, 0.94473, 0.01566, 0.32413, -0.04578,
 11:24:29.661,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.490, -0.581, 0.001, 0.781, 0.183, -22.278, 0, -90.192, 22.698, -5.587, 21.658, 78.106, -39.004, 23.64, 0.94473, 0.01566, 0.32413, -0.04578,
 11:24:29.720,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.785, -0.548, 0, 0.79, 0.122, -23.865, 0, -90.181, 21.616, -5.62, 21.658, 78.106, -39.004, 23.64, 0.94473, 0.01566, 0.32413, -0.04578,
 11:24:29.750,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.785, -0.538, 0, 0.805, 0.122, -24.902, 0, -90.176, 20.457, -5.658, 21.658, 78.106, -39.004, 23.64, 0.94473, 0.01566, 0.32413, -0.04578,
 11:24:29.810,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.785, -0.527, 0.002, 0.815, 0.183, -25.146, 0, -90.165, 19.276, -5.685, 18.032, 77.420, -40.670, 23.64, 0.94473, 0.01566, 0.32413, -0.04578,
 11:24:29.840,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:44.785, -0.501, 0.002, 0.827, 0.244, -27.1, 0, -90.154, 18.051, -5.713, 18.032, 77.420, -40.670, 23.64, 0.96045, 0.0141, 0.27377, -0.04813,
 11:24:29.929,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.025, -0.47, 0.003, 0.838, 0.122, -29.053, 0, -90.143, 16.716, -5.74, 18.032, 77.420, -40.670, 23.64, 0.96045, 0.0141, 0.27377, -0.04813,
 11:24:29.961,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.025, -0.457, 0.001, 0.856, 0.183, -29.297, 0, -90.132, 15.326, -5.768, 18.032, 77.420, -40.670, 23.64, 0.96045, 0.0141, 0.27377, -0.04813,
 11:24:29.990,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.025, -0.435, 0.001, 0.864, 0.244, -30.09, 0, -90.121, 13.914, -5.784, 14.210, 76.832, -42.042, 23.64, 0.96045, 0.0141, 0.27377, -0.04813,
 11:24:30.050,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.025, -0.401, 0.002, 0.877, 0.244, -32.776, 0, -90.11, 12.426, -5.806, 14.210, 76.832, -42.042, 23.64, 0.96045, 0.0141, 0.27377, -0.04813,
 11:24:30.110,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.025, -0.371, 0.001, 0.888, 0.122, -33.936, 0, -90.099, 10.827, -5.828, 14.210, 76.832, -42.042, 23.64, 0.97345, 0.01215, 0.22284, -0.04965,
 11:24:30.171,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.265, -0.351, 0.003, 0.903, 0.183, -34.302, 0, -90.088, 9.207, -5.845, 14.210, 76.832, -42.042, 23.64, 0.97345, 0.01215, 0.22284, -0.04965,
 11:24:30.200,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.265, -0.315, 0.003, 0.913, 0.244, -34.79, 0, -90.077, 7.548, -5.856, 14.210, 76.832, -42.042, 23.64, 0.97345, 0.01215, 0.22284, -0.04965,
 11:24:30.230,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.265, -0.284, 0.003, 0.924, 0.244, -36.926, 0, -90.066, 5.834, -5.867, 9.016, 76.538, -43.022, 23.64, 0.97345, 0.01215, 0.22284, -0.04965,
 11:24:30.351,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.265, -0.245, 0.002, 0.933, 0.305, -37.231, 0, -90.049, 4.048, -5.867, 9.016, 76.538, -43.022, 23.64, 0.98679, 0.00916, 0.15332, -0.05081,
 11:24:30.351,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.265, -0.227, 0.003, 0.944, 0.305, -37.17, 0, -90.038, 2.258, -5.872, 9.016, 76.538, -43.022, 23.64, 0.98679, 0.00916, 0.15332, -0.05081,
 11:24:30.409,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.265, -0.185, 0.005, 0.949, 0.305, -37.231, 0, -90.027, 0.461, -5.867, 9.016, 76.538, -43.022, 23.64, 0.98679, 0.00916, 0.15332, -0.05081,
 11:24:30.439,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.530, -0.15, 0.003, 0.957, 0.305, -38.818, 0, -90.011, -1.373, -5.861, 9.016, 76.538, -43.022, 23.64, 0.98679, 0.00916, 0.15332, -0.05081,
 11:24:30.530,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.530, -0.11, 0.005, 0.962, 0.244, -38.635, 0, -89.995, -3.252, -5.856, 9.016, 76.538, -43.022, 23.64, 0.98679, 0.00916, 0.15332, -0.05081,
 11:24:30.560,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.530, -0.092, 0.004, 0.97, 0.305, -37.292, 0, -89.984, -5.092, -5.839, 1.372, 75.852, -43.414, 23.64, 0.98679, 0.00916, 0.15332, -0.05081,
 11:24:30.590,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.530, -0.041, 0.005, 0.974, 0.244, -37.415, 0, -89.967, -6.91, -5.823, 1.372, 75.852, -43.414, 23.64, 0.98679, 0.00916, 0.15332, -0.05081,
 11:24:30.650,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.530, -0.012, 0.004, 0.977, 0.305, -36.987, 0, -89.956, -8.734, -5.795, 1.372, 75.852, -43.414, 23.64, 0.99741, 0.00467, 0.05029, -0.05066,
 11:24:30.710,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.800, 0.019, 0.005, 0.979, 0.305, -35.522, 0, -89.94, -10.514, -5.768, 1.372, 75.852, -43.414, 23.64, 0.99741, 0.00467, 0.05029, -0.05066,
 11:24:30.771,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.800, 0.042, 0.006, 0.98, 0.366, -33.508, 0, -89.923, -12.206, -5.729, 1.372, 75.852, -43.414, 23.64, 0.99741, 0.00467, 0.05029, -0.05066,
 11:24:30.800,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.800, 0.083, 0.004, 0.981, 0.305, -32.41, 0, -89.907, -13.837, -5.691, -4.508, 75.558, -42.924, 23.64, 0.99741, 0.00467, 0.05029, -0.05066,
 11:24:30.830,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:45.800, 0.099, 0.003, 0.982, 0.305, -29.541, 0, -89.89, -15.364, -5.647, -4.508, 75.558, -42.924, 23.64, 0.99741, 0.00467, 0.05029, -0.05066,
 11:24:30.920,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.040, 0.126, 0.004, 0.982, 0.305, -27.344, 0, -89.879, -16.776, -5.592, -4.508, 75.558, -42.924, 23.64, 0.9986, 0.00186, -0.01819, -0.04892,
 11:24:30.950,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.040, 0.148, 0.006, 0.981, 0.244, -24.658, 0, -89.868, -18.078, -5.537, -4.508, 75.558, -42.924, 23.64, 0.9986, 0.00186, -0.01819, -0.04892,
 11:24:31.010,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.040, 0.167, 0.005, 0.979, 0.244, -22.522, 0, -89.857, -19.27, -5.477, -4.508, 75.558, -42.924, 23.64, 0.9986, 0.00186, -0.01819, -0.04892,
 11:24:31.040,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.040, 0.179, 0.005, 0.978, 0.244, -18.799, 0, -89.841, -20.308, -5.411, -9.114, 75.558, -41.846, 23.64, 0.9986, 0.00186, -0.01819, -0.04892,
 11:24:31.130,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.040, 0.197, 0.006, 0.976, 0.183, -16.724, 0, -89.835, -21.226, -5.345, -9.114, 75.558, -41.846, 23.64, 0.99686, 0.00024, -0.0639, -0.04614,
 11:24:31.159,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.040, 0.204, 0.006, 0.974, 0.122, -13.123, 0, -89.824, -22.006, -5.268, -9.114, 75.558, -41.846, 23.64, 0.99686, 0.00024, -0.0639, -0.04614,
 11:24:31.219,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.305, 0.213, 0.006, 0.973, 0.122, -10.559, 0, -89.819, -22.637, -5.191, -9.114, 75.558, -41.846, 23.64, 0.99686, 0.00024, -0.0639, -0.04614,
 11:24:31.250,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.305, 0.219, 0.007, 0.973, 0.122, -7.324, 0, -89.813, -23.126, -5.109, -9.114, 75.558, -41.846, 23.64, 0.99686, 0.00024, -0.0639, -0.04614,
 11:24:31.340,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.305, 0.221, 0.007, 0.972, 0.061, -4.944, 0, -89.808, -23.489, -5.026, -11.172, 75.264, -40.964, 23.64, 0.99686, 0.00024, -0.0639, -0.04614,
 11:24:31.370,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.305, 0.219, 0.006, 0.97, 0, -1.404, 0, -89.802, -23.703, -4.938, -11.172, 75.264, -40.964, 23.64, 0.99554, -0.00012, -0.0834, -0.0426,
 11:24:31.400,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.305, 0.216, 0.007, 0.97, 0, 0.61, 0, -89.802, -23.791, -4.85, -11.172, 75.264, -40.964, 23.64, 0.99554, -0.00012, -0.0834, -0.0426,
 11:24:31.459,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.545, 0.211, 0.008, 0.971, 0.061, 4.089, 0, -89.797, -23.736, -4.763, -11.172, 75.264, -40.964, 23.64, 0.99554, -0.00012, -0.0834, -0.0426,
 11:24:31.520,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.545, 0.206, 0.006, 0.971, 0, 5.981, 0, -89.791, -23.566, -4.669, -11.074, 75.264, -41.062, 23.64, 0.99554, -0.00012, -0.0834, -0.0426,
 11:24:31.610,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.545, 0.196, 0.007, 0.972, 0, 8.728, 0, -89.791, -23.28, -4.581, -11.074, 75.264, -41.062, 23.64, 0.99554, -0.00012, -0.0834, -0.0426,
 11:24:31.610,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.545, 0.182, 0.007, 0.974, -0.061, 10.681, 0, -89.791, -22.879, -4.488, -11.074, 75.264, -41.062, 23.64, 0.99554, -0.00012, -0.0834, -0.0426,
 11:24:31.640,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.545, 0.171, 0.006, 0.975, -0.061, 12.939, 0, -89.791, -22.374, -4.395, -11.074, 75.264, -41.062, 23.64, 0.99628, 0.00055, -0.07651, -0.03885,
 11:24:31.729,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.815, 0.156, 0.006, 0.976, -0.122, 14.282, 0, -89.797, -21.786, -4.307, -11.074, 75.264, -41.062, 23.64, 0.99628, 0.00055, -0.07651, -0.03885,
 11:24:31.760,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.815, 0.143, 0.006, 0.978, -0.122, 16.296, 0, -89.802, -21.11, -4.219, -11.074, 75.264, -41.062, 23.64, 0.99628, 0.00055, -0.07651, -0.03885,
 11:24:31.819,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.815, 0.125, 0.007, 0.979, -0.122, 17.578, 0, -89.808, -20.363, -4.131, -11.074, 75.264, -41.062, 23.64, 0.99628, 0.00055, -0.07651, -0.03885,
 11:24:31.850,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.815, 0.105, 0.006, 0.98, -0.122, 19.653, 0, -89.813, -19.523, -4.043, -8.526, 75.460, -41.846, 23.64, 0.99628, 0.00055, -0.07651, -0.03885,
 11:24:31.940,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:46.815, 0.083, 0.005, 0.981, -0.183, 20.63, 0, -89.819, -18.616, -3.955, -8.526, 75.460, -41.846, 23.64, 0.99872, 0.00208, -0.03571, -0.03406,
 11:24:31.970,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.080, 0.065, 0.006, 0.983, -0.244, 21.973, 0, -89.824, -17.644, -3.867, -8.526, 75.460, -41.846, 23.64, 0.99872, 0.00208, -0.03571, -0.03406,
 11:24:31.999,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.080, 0.043, 0.006, 0.984, -0.183, 23.621, 0, -89.835, -16.611, -3.79, -8.526, 75.460, -41.846, 23.64, 0.99872, 0.00208, -0.03571, -0.03406,
 11:24:32.060,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.080, 0.016, 0.006, 0.983, -0.183, 24.902, 0, -89.841, -15.502, -3.708, -8.526, 75.460, -41.846, 23.64, 0.99872, 0.00208, -0.03571, -0.03406,
 11:24:32.120,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.080, -0.004, 0.006, 0.983, -0.305, 25.635, 0, -89.852, -14.337, -3.625, -4.900, 75.460, -42.630, 23.64, 0.99872, 0.00208, -0.03571, -0.03406,
 11:24:32.180,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.080, -0.028, 0.006, 0.982, -0.305, 26.184, 0, -89.863, -13.145, -3.554, -4.900, 75.460, -42.630, 23.64, 0.99942, 0.00323, 0.01083, -0.03091,
 11:24:32.210,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.320, -0.052, 0.005, 0.981, -0.244, 27.405, 0, -89.874, -11.909, -3.483, -4.900, 75.460, -42.630, 23.64, 0.99942, 0.00323, 0.01083, -0.03091,
 11:24:32.240,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.320, -0.083, 0.004, 0.979, -0.244, 27.832, 0, -89.885, -10.618, -3.411, -4.900, 75.460, -42.630, 23.64, 0.99942, 0.00323, 0.01083, -0.03091,
 11:24:32.330,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.320, -0.101, 0.005, 0.977, -0.244, 28.381, 0, -89.896, -9.305, -3.345, -0.294, 75.460, -43.120, 23.64, 0.99942, 0.00323, 0.01083, -0.03091,
 11:24:32.361,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.320, -0.13, 0.005, 0.974, -0.305, 28.442, 0, -89.907, -7.971, -3.285, -0.294, 75.460, -43.120, 23.64, 0.99942, 0.00323, 0.01083, -0.03091,
 11:24:32.420,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.320, -0.156, 0.005, 0.97, -0.305, 29.785, 0, -89.918, -6.608, -3.23, -0.294, 75.460, -43.120, 23.64, 0.99738, 0.0043, 0.06573, -0.02826,
 11:24:32.449,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.560, -0.187, 0.005, 0.965, -0.305, 29.907, 0, -89.929, -5.197, -3.175, -0.294, 75.460, -43.120, 23.64, 0.99738, 0.0043, 0.06573, -0.02826,
 11:24:32.540,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.560, -0.201, 0.005, 0.959, -0.305, 29.724, 0, -89.94, -3.785, -3.126, 4.410, 75.656, -43.218, 23.64, 0.99738, 0.0043, 0.06573, -0.02826,
 11:24:32.569,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.560, -0.241, 0.005, 0.956, -0.244, 30.09, 0, -89.951, -2.368, -3.082, 4.410, 75.656, -43.218, 23.64, 0.99738, 0.0043, 0.06573, -0.02826,
 11:24:32.629,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.560, -0.263, 0.003, 0.947, -0.305, 30.823, 0, -89.962, -0.912, -3.038, 4.410, 75.656, -43.218, 23.64, 0.99277, 0.00513, 0.11649, -0.02655,
 11:24:32.659,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:47.765, -0.29, 0.004, 0.941, -0.244, 30.396, 0, -89.973, 0.549, -3.005, 4.410, 75.656, -43.218, 23.64, 0.99277, 0.00513, 0.11649, -0.02655,
